V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective)
2011,-4,Missing,500000 and more,Female,46,Russian,Married,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,34,Russian,Single,Higher,No answer
2011,-4,Missing,500000 and more,Female,59,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,75,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,25,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,48,Russian,Married,Middle,Don´t know
2011,-4,Missing,500000 and more,Female,56,Russian,Widowed,Middle,Lower class
2011,-4,Missing,500000 and more,Female,74,Russian,Married,Middle,Lower class
2011,-4,Missing,500000 and more,Female,69,Russian,Widowed,Middle,Lower class
2011,-4,Missing,500000 and more,Female,54,Russian,Single,Middle,Lower class
2011,-4,Missing,500000 and more,Female,38,Russian,Single,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,61,Russian,Married,Higher,Lower class
2011,-4,Missing,500000 and more,Male,59,Russian,Single,Middle,Lower class
2011,-4,Missing,500000 and more,Male,50,Russian,Divorced,Higher,Lower class
2011,-4,Missing,500000 and more,Male,49,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,60,Russian,Married,Higher,Lower class
2011,-4,Missing,"Under 5,000",Female,69,Russian,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,61,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,73,Russian,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,26,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,75,Russian,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,40,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,74,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,36,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,33,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,58,Russian,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,52,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,54,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,56,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,57,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,23,Russian,Married,Higher,Don´t know
2011,-4,Missing,"Under 5,000",Female,30,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,50,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,53,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,19,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,61,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,51,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,68,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,36,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,30,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,66,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,72,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,38,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,51,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,60,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,49,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,27,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,37,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,64,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,71,Russian,Widowed,Lower,Lower middle class
2011,-4,Missing,100000-500000,Male,41,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,51,Russian,Single,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,34,Russian,Married,Middle,No answer
2011,-4,Missing,100000-500000,Female,80,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,72,Russian,Divorced,Middle,Lower class
2011,-4,Missing,100000-500000,Male,47,Other,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,38,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,35,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Male,28,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,51,Russian,Divorced,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,49,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,71,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,29,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,79,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,19,Russian,Single,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,80,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,43,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,69,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,81,Russian,Widowed,Lower,Lower middle class
2011,-4,Missing,500000 and more,Female,82,Russian,Widowed,Lower,Lower middle class
2011,-4,Missing,500000 and more,Female,66,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Female,22,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,40,Russian,Separated,Middle,Lower middle class
2011,-4,Missing,500000 and more,Female,71,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Female,49,Russian,Separated,Middle,Upper middle class
2011,-4,Missing,500000 and more,Female,78,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,40,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,58,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,21,Russian,Living together as married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,21,Russian,Single,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,48,Russian,Married,Middle,Lower class
2011,-4,Missing,500000 and more,Male,61,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,71,Russian,Married,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,68,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,18,Russian,Single,Higher,Don´t know
2011,-4,Missing,500000 and more,Male,32,Russian,Single,Middle,Working class
2011,-4,Missing,500000 and more,Female,22,Russian,Single,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,54,Russian,Divorced,Middle,Lower class
2011,-4,Missing,500000 and more,Female,20,Russian,Single,Higher,Working class
2011,-4,Missing,500000 and more,Female,75,Russian,Widowed,Lower,Working class
2011,-4,Missing,500000 and more,Female,32,Russian,Married,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,47,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,23,Russian,Single,Higher,Don´t know
2011,-4,Missing,500000 and more,Female,26,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,76,Russian,Widowed,Middle,Working class
2011,-4,Missing,500000 and more,Male,24,Russian,Single,Middle,Don´t know
2011,-4,Missing,500000 and more,Female,45,Russian,Married,Middle,Lower class
2011,-4,Missing,500000 and more,Female,78,Russian,Widowed,Lower,Working class
2011,-4,Missing,500000 and more,Male,31,Russian,Single,Middle,Lower middle class
2011,-4,Missing,500000 and more,Male,49,Russian,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,40,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,500000 and more,Male,56,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,64,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,40,Russian,Living together as married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,53,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,34,Russian,Divorced,Middle,Upper middle class
2011,-4,Missing,100000-500000,Male,36,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,45,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,49,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Male,27,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,41,Russian,Divorced,Middle,Lower class
2011,-4,Missing,100000-500000,Female,40,Russian,Divorced,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,38,Russian,Single,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,23,Russian,Single,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,33,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,59,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,41,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Male,19,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,81,Russian,Widowed,Lower,Working class
2011,-4,Missing,"Under 5,000",Female,52,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,64,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,20,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,56,Russian,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Male,64,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,63,Russian,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Female,55,Tatar,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Male,62,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,77,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,81,Russian,Widowed,Lower,Working class
2011,-4,Missing,"Under 5,000",Male,68,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,58,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,43,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,70,Other,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,74,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,66,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,24,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,41,Tatar,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Female,59,Other,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,23,Russian,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Female,45,Other,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,58,Other,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,57,Other,Separated,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,52,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,27,Other,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,54,Other,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,50,Other,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,25,Other,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Male,58,Other,Living together as married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,31,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,73,Other,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,74,Other,Widowed,Lower,Lower class
2011,-4,Missing,"Under 5,000",Female,72,Other,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,31,Russian,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,81,Other,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,50,Other,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,25,Other,Single,Higher,Working class
2011,-4,Missing,100000-500000,Male,61,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,41,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,35,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,63,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,35,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Male,33,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,18,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Male,33,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,29,Russian,Single,Higher,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,100000-500000,Female,47,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,31,Russian,Separated,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,29,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,40,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,20,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,58,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,60,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,46,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Female,38,Russian,Don´t know,No answer,Lower middle class
2011,-4,Missing,5000-20000,Female,46,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,60,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,72,Russian,Married,Higher,Upper middle class
2011,-4,Missing,5000-20000,Female,42,Russian,Married,Middle,Don´t know
2011,-4,Missing,5000-20000,Female,77,Russian,Married,Higher,No answer
2011,-4,Missing,5000-20000,Male,40,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,33,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,57,Russian,Married,Higher,Upper middle class
2011,-4,Missing,5000-20000,Female,87,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,74,Russian,Married,Higher,Working class
2011,-4,Missing,5000-20000,Male,55,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,51,Russian,Widowed,Middle,Upper middle class
2011,-4,Missing,5000-20000,Male,20,Russian,Single,Higher,No answer
2011,-4,Missing,5000-20000,Female,61,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,40,Russian,Living together as married,Higher,Working class
2011,-4,Missing,5000-20000,Male,65,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,47,Russian,Married,Middle,Upper middle class
2011,-4,Missing,5000-20000,Male,57,Russian,Married,Middle,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,5000-20000,Male,38,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,38,Other,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,52,Russian,Widowed,Higher,Working class
2011,-4,Missing,5000-20000,Female,24,Russian,Married,Higher,Working class
2011,-4,Missing,5000-20000,Female,61,Russian,Married,Higher,Working class
2011,-4,Missing,5000-20000,Female,31,Russian,Divorced,Higher,Upper middle class
2011,-4,Missing,5000-20000,Female,19,Russian,Single,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,65,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,24,Russian,Single,Higher,Upper middle class
2011,-4,Missing,5000-20000,Female,22,Russian,Single,Middle,Working class
2011,-4,Missing,5000-20000,Male,56,Russian,Single,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,21,Russian,Single,Higher,Upper middle class
2011,-4,Missing,5000-20000,Male,32,Russian,Single,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,65,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,56,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,77,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,60,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,60,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,21,Russian,Living together as married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,61,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,66,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,73,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,66,Russian,Widowed,Lower,Lower class
2011,-4,Missing,100000-500000,Female,59,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,71,Russian,Divorced,Middle,Lower class
2011,-4,Missing,100000-500000,Female,67,Russian,Widowed,Middle,Upper middle class
2011,-4,Missing,100000-500000,Male,72,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,75,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,27,Russian,Single,Higher,Working class
2011,-4,Missing,"Under 5,000",Male,24,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,49,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,78,Russian,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,77,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,63,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,60,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,52,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,56,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,63,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,83,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,79,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,71,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,26,Other,Married,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Female,55,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,53,Russian,Married,Higher,Working class
2011,-4,Missing,5000-20000,Male,61,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,82,Russian,Single,Middle,Working class
2011,-4,Missing,5000-20000,Female,65,Russian,Single,Higher,Working class
2011,-4,Missing,5000-20000,Male,31,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,74,Russian,Widowed,Middle,Working class
2011,-4,Missing,5000-20000,Male,69,Russian,Married,Higher,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,5000-20000,Male,71,Russian,Married,Higher,Upper middle class
2011,-4,Missing,5000-20000,Male,35,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,61,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,54,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,25,Russian,Single,Middle,Working class
2011,-4,Missing,5000-20000,Female,59,Russian,Single,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,48,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,56,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,64,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,50,Russian,Living together as married,Middle,Working class
2011,-4,Missing,100000-500000,Male,67,Russian,Widowed,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,31,Russian,Living together as married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Male,75,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,59,Russian,Single,Middle,Lower class
2011,-4,Missing,100000-500000,Female,24,Russian,Married,Higher,Don´t know
2011,-4,Missing,100000-500000,Female,29,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Male,74,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,43,Russian,Married,Middle,Don´t know
2011,-4,Missing,100000-500000,Female,75,Russian,Single,Middle,Lower class
2011,-4,Missing,100000-500000,Female,54,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,30,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,25,Russian,Living together as married,Higher,Working class
2011,-4,Missing,100000-500000,Male,47,Russian,Living together as married,Middle,Working class
2011,-4,Missing,100000-500000,Male,23,Russian,Single,Middle,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,100000-500000,Male,22,Russian,Living together as married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Male,26,Russian,Single,Middle,Working class
2011,-4,Missing,5000-20000,Male,64,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Male,33,Russian,Divorced,Middle,Working class
2011,-4,Missing,5000-20000,Female,80,Russian,Widowed,Lower,Lower class
2011,-4,Missing,5000-20000,Male,54,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,81,Russian,Married,Middle,Lower class
2011,-4,Missing,5000-20000,Male,40,Russian,Divorced,Middle,Working class
2011,-4,Missing,5000-20000,Female,73,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Female,56,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Female,29,Russian,Married,Higher,Upper middle class
2011,-4,Missing,5000-20000,Male,48,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,37,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,63,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Female,60,Russian,Widowed,Middle,Working class
2011,-4,Missing,5000-20000,Female,34,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Female,72,Russian,Widowed,Middle,Working class
2011,-4,Missing,5000-20000,Male,56,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,21,Russian,Single,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,59,Russian,Separated,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,76,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,25,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,64,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,89,Russian,Widowed,Lower,Lower class
2011,-4,Missing,"Under 5,000",Female,45,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,35,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,77,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,30,Russian,Living together as married,Lower,Lower class
2011,-4,Missing,"Under 5,000",Male,72,Russian,Married,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,27,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,29,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,38,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,74,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,40,Russian,Single,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,43,Russian,Single,Middle,Working class
2011,-4,Missing,5000-20000,Female,60,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Male,62,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,53,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,49,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,53,Russian,Single,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,48,Russian,Single,Middle,Upper middle class
2011,-4,Missing,5000-20000,Female,41,Russian,Married,Middle,Upper middle class
2011,-4,Missing,5000-20000,Male,42,Russian,Single,Higher,Lower middle class
2011,-4,Missing,5000-20000,Female,23,Russian,Single,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,52,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,42,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,39,Russian,Married,Higher,Upper middle class
2011,-4,Missing,5000-20000,Female,72,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,74,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,38,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,26,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,64,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,40,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,74,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,28,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,43,Russian,Married,Middle,No answer
2011,-4,Missing,100000-500000,Male,63,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,23,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,65,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,66,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,66,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,25,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,64,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,55,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Female,76,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,72,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,72,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,72,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,72,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,55,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,54,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,58,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,75,Russian,Widowed,Lower,Working class
2011,-4,Missing,"Under 5,000",Female,70,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,72,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,42,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,51,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,63,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,61,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,69,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,65,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,31,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,58,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,61,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Male,52,Russian,Married,Middle,Working class
