V260: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region ISO,V255CS: Size of town (country specific),V235: Sex,V237R: Age recoded (6 intervals),V222: Language at home,V55: Marital status,V238R: Highest educational level: Respondent (recoded into 3 groups),V253R: Income level (Recoded),Counts
2006,-4,Missing,RU: PGT (rural township),Female,45-54,Russian,Widowed,No answer,Low,1
2006,-4,Missing,RU: PGT (rural township),Female,55-64,Russian,Divorced,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,55-64,Russian,Divorced,Middle,Low,1
2006,-4,Missing,RU: PGT (rural township),Female,55-64,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,55-64,Russian,Married,Middle,High,1
2006,-4,Missing,RU: PGT (rural township),Female,55-64,Russian,Married,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,55-64,Russian,Widowed,Middle,Low,1
2006,-4,Missing,RU: PGT (rural township),Female,"65 and more years""",Russian,Married,Don´t know,Don´t know,1
2006,-4,Missing,RU: PGT (rural township),Female,"65 and more years""",Russian,Married,Lower,High,1
2006,-4,Missing,RU: PGT (rural township),Female,"65 and more years""",Russian,Married,Lower,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,"65 and more years""",Russian,No answer,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,"65 and more years""",Russian,Single/Never married,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Female,"65 and more years""",Russian,Widowed,Middle,Low,4
2006,-4,Missing,RU: PGT (rural township),Female,"65 and more years""",Russian,Widowed,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,15-24,Russian,Married,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,15-24,Russian,Single/Never married,Don´t know,Don´t know,1
2006,-4,Missing,RU: PGT (rural township),Male,15-24,Russian,Single/Never married,Middle,Don´t know,5
2006,-4,Missing,RU: PGT (rural township),Male,15-24,Russian,Single/Never married,Middle,High,2
2006,-4,Missing,RU: PGT (rural township),Male,15-24,Russian,Single/Never married,Middle,Medium,7
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Don´t know,Don´t know,High,1
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Living together as married,Higher,High,1
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Married,Higher,High,1
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Married,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Married,Middle,Don´t know,1
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Married,Middle,High,1
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Married,Middle,Medium,3
2006,-4,Missing,RU: PGT (rural township),Male,25-34,Russian,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Divorced,Don´t know,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Living together as married,Higher,High,1
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Living together as married,Middle,High,1
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Married,Higher,Don´t know,1
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Married,Higher,High,1
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Married,Higher,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Married,Middle,High,2
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Married,Middle,Medium,3
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Single/Never married,Middle,High,1
2006,-4,Missing,RU: PGT (rural township),Male,35-44,Russian,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,45-54,Russian,Divorced,Middle,High,2
2006,-4,Missing,RU: PGT (rural township),Male,45-54,Russian,Living together as married,Middle,High,2
2006,-4,Missing,RU: PGT (rural township),Male,45-54,Russian,Married,Middle,High,1
2006,-4,Missing,RU: PGT (rural township),Male,45-54,Russian,Married,Middle,Medium,2
2006,-4,Missing,RU: PGT (rural township),Male,45-54,Russian,Widowed,Middle,Medium,1
2006,-4,Missing,RU: PGT (rural township),Male,55-64,Russian,Married,Don´t know,Don´t know,1
2006,-4,Missing,RU: PGT (rural township),Male,55-64,Russian,Married,Don´t know,High,1
2006,-4,Missing,RU: PGT (rural township),Male,55-64,Russian,Married,Middle,Low,2
2006,-4,Missing,RU: PGT (rural township),Male,55-64,Russian,Married,Middle,Medium,2
2006,-4,Missing,RU: PGT (rural township),Male,55-64,Russian,Married,Middle,No answer,1
2006,-4,Missing,RU: PGT (rural township),Male,55-64,Russian,Widowed,Middle,Low,1
2006,-4,Missing,RU: PGT (rural township),Male,"65 and more years""",Russian,Married,Middle,High,1
2006,-4,Missing,RU: PGT (rural township),Male,"65 and more years""",Russian,Married,Middle,Low,1
2006,-4,Missing,RU: PGT (rural township),Male,"65 and more years""",Russian,Married,Middle,Medium,3
2006,-4,Missing,RU: PGT (rural township),Male,"65 and more years""",Russian,Single/Never married,Higher,Don´t know,1
2006,-4,Missing,RU: Rural population,Female,15-24,Other,Single/Never married,Higher,Don´t know,1
2006,-4,Missing,RU: Rural population,Female,15-24,Other,Single/Never married,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Female,15-24,Other,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Living together as married,Higher,No answer,1
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Married,Higher,Low,1
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Married,Higher,Medium,2
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Married,Middle,Don´t know,1
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Married,Middle,High,2
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Married,Middle,Low,3
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Married,Middle,Medium,6
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,No answer,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Single/Never married,Higher,Don´t know,2
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Single/Never married,Higher,High,2
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Single/Never married,Higher,Medium,3
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Single/Never married,Higher,No answer,1
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Single/Never married,Middle,Don´t know,4
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Single/Never married,Middle,Low,4
2006,-4,Missing,RU: Rural population,Female,15-24,Russian,Single/Never married,Middle,Medium,9
2006,-4,Missing,RU: Rural population,Female,15-24,Tatar,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,25-34,Other,Married,Middle,Medium,2
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Divorced,Higher,Medium,2
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Divorced,Middle,Low,3
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Living together as married,Higher,High,1
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Living together as married,Higher,Low,1
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Living together as married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Married,Higher,Medium,2
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Married,Higher,No answer,1
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Married,Middle,High,3
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Married,Middle,Medium,11
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Married,Middle,Other missing,1
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Married,No answer,Low,1
2006,-4,Missing,RU: Rural population,Female,25-34,Russian,Single/Never married,Higher,High,2
2006,-4,Missing,RU: Rural population,Female,25-34,Tatar,Married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Female,35-44,Azerbaijani;  Azeri,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,35-44,Other,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Divorced,Higher,Don´t know,1
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Divorced,Middle,Low,5
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Living together as married,Middle,Medium,2
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Married,Higher,High,3
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Married,Higher,Medium,2
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Married,Higher,No answer,1
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Married,Middle,High,5
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Married,Middle,Low,6
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Married,Middle,Medium,14
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Married,Middle,No answer,2
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Single/Never married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Female,35-44,Russian,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,35-44,Tatar,Divorced,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,35-44,Tatar,Married,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Female,35-44,Tatar,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,35-44,Tatar,Married,Middle,No answer,1
2006,-4,Missing,RU: Rural population,Female,35-44,Tatar,Widowed,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,35-44,Ukrainian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,45-54,Other,Married,Middle,Medium,3
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Divorced,Middle,High,2
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Divorced,Middle,Low,4
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Divorced,Middle,Medium,3
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Living together as married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Married,Higher,High,2
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Married,Higher,Low,1
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Married,Higher,Medium,5
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Married,Middle,Don´t know,1
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Married,Middle,High,6
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Married,Middle,Low,6
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Married,Middle,Medium,12
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Married,Middle,No answer,3
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Married,Middle,Other missing,2
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Widowed,Higher,No answer,1
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Widowed,Middle,Low,3
2006,-4,Missing,RU: Rural population,Female,45-54,Russian,Widowed,Middle,Medium,4
2006,-4,Missing,RU: Rural population,Female,45-54,Tatar,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Divorced,Higher,Low,1
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Divorced,Higher,Medium,2
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Living together as married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Married,Higher,High,1
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Married,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Married,Lower,Medium,1
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Married,Middle,High,3
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Married,Middle,Low,4
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Married,Middle,Medium,7
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Widowed,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Widowed,Middle,Don´t know,2
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Widowed,Middle,Low,4
2006,-4,Missing,RU: Rural population,Female,55-64,Russian,Widowed,Middle,Medium,4
2006,-4,Missing,RU: Rural population,Female,55-64,Tatar,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,55-64,Tatar,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,55-64,Tatar,Widowed,Middle,Low,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Other,Married,Lower,Medium,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Other,Widowed,Middle,High,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Divorced,Middle,Low,2
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Living together as married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Married,Higher,Medium,2
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Married,Lower,Medium,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Married,Middle,Don´t know,2
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Married,Middle,Low,2
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Married,Middle,Medium,4
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Married,Middle,No answer,2
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,No answer,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,No answer,Middle,Don´t know,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Single/Never married,Lower,Low,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Single/Never married,Lower,Medium,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Widowed,Higher,High,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Widowed,Lower,Low,5
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Widowed,Middle,High,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Widowed,Middle,Low,8
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Russian,Widowed,Middle,Medium,2
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Tatar,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Female,"65 and more years""",Tatar,Widowed,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,15-24,Armenian; Hayeren,Single/Never married,Middle,Don´t know,1
2006,-4,Missing,RU: Rural population,Male,15-24,Other,Single/Never married,Middle,Medium,2
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Living together as married,Middle,Don´t know,1
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Living together as married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Living together as married,Middle,No answer,1
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Married,Higher,Medium,2
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Married,Middle,Low,2
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Married,Middle,Medium,3
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Higher,Don´t know,2
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Higher,High,1
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Higher,Medium,4
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Higher,No answer,3
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Higher,Other missing,1
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Lower,Low,1
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Middle,Don´t know,8
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Middle,High,5
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Middle,Low,7
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Middle,Medium,15
2006,-4,Missing,RU: Rural population,Male,15-24,Russian,Single/Never married,Middle,No answer,4
2006,-4,Missing,RU: Rural population,Male,15-24,Tajik,Single/Never married,Middle,No answer,1
2006,-4,Missing,RU: Rural population,Male,15-24,Tatar,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,25-34,Other,Married,Middle,High,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Divorced,Middle,High,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Divorced,Middle,Medium,2
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Living together as married,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Living together as married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Living together as married,Middle,Medium,3
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Married,Higher,High,3
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Married,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Married,Middle,Don´t know,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Married,Middle,High,2
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Married,Middle,Low,2
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Married,Middle,Medium,11
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Married,Middle,No answer,4
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Single/Never married,Higher,High,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Single/Never married,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Single/Never married,Higher,Other missing,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Single/Never married,Middle,High,1
2006,-4,Missing,RU: Rural population,Male,25-34,Russian,Single/Never married,Middle,Low,2
2006,-4,Missing,RU: Rural population,Male,25-34,Tatar,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Divorced,Higher,High,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Divorced,Middle,Don´t know,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Living together as married,Higher,High,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Living together as married,Middle,High,2
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Living together as married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Living together as married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Married,Higher,High,8
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Married,Higher,Medium,3
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Married,Higher,No answer,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Married,Middle,High,3
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Married,Middle,Low,6
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Married,Middle,Medium,10
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Married,Middle,No answer,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Single/Never married,Middle,High,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Single/Never married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Single/Never married,Middle,No answer,1
2006,-4,Missing,RU: Rural population,Male,35-44,Russian,Widowed,Middle,Low,1
2006,-4,Missing,RU: Rural population,Male,35-44,Standard Chinese; Mandarin; Putonghua; Guoyu,Single/Never married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Male,35-44,Tatar,Married,Middle,Low,2
2006,-4,Missing,RU: Rural population,Male,35-44,Tatar,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,45-54,Other,Divorced,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,45-54,Other,Married,Middle,High,1
2006,-4,Missing,RU: Rural population,Male,45-54,Other,Married,Middle,Medium,2
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Divorced,Higher,High,1
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Divorced,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Divorced,Middle,High,1
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Divorced,Middle,Low,1
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Divorced,Middle,Medium,2
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Divorced,Middle,No answer,1
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Living together as married,Middle,Low,1
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Married,Higher,High,3
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Married,Higher,Medium,3
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Married,Higher,Other missing,1
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Married,Middle,High,3
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Married,Middle,Low,4
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Married,Middle,Medium,16
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Married,Middle,Other missing,1
2006,-4,Missing,RU: Rural population,Male,45-54,Russian,Single/Never married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,45-54,Tatar,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Divorced,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Married,Higher,Don´t know,1
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Married,Higher,High,3
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Married,Higher,No answer,1
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Married,Middle,High,1
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Married,Middle,Low,3
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Married,Middle,Medium,6
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Married,Middle,No answer,1
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,No answer,Middle,No answer,1
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Widowed,Higher,Don´t know,1
2006,-4,Missing,RU: Rural population,Male,55-64,Russian,Widowed,Middle,No answer,1
2006,-4,Missing,RU: Rural population,Male,55-64,Tatar,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Other,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Russian,Married,Higher,Medium,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Russian,Married,Lower,Medium,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Russian,Married,Middle,High,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Russian,Married,Middle,Low,2
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Russian,Married,Middle,Medium,6
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Russian,Widowed,Higher,Low,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Russian,Widowed,Lower,Low,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Russian,Widowed,Lower,Medium,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Russian,Widowed,Middle,Low,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Tatar,Married,Middle,Medium,1
2006,-4,Missing,RU: Rural population,Male,"65 and more years""",Tatar,Widowed,Lower,Low,1
