A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2018,Colombia,CO-DC Distrito Capital de Bogotá,Urban,Male,65 and more years,Spanish; Castilian,Married,Middle,Upper middle class,1
2018,Colombia,CO-DC Distrito Capital de Bogotá,Urban,Male,65 and more years,Spanish; Castilian,Widowed,Lower,Working class,1
2018,Colombia,CO-HUI Huila,Rural,Female,16-24,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-HUI Huila,Rural,Female,16-24,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-HUI Huila,Rural,Female,16-24,Spanish; Castilian,Single,Higher,Upper middle class,1
2018,Colombia,CO-HUI Huila,Rural,Female,16-24,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-HUI Huila,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-HUI Huila,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-HUI Huila,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-HUI Huila,Rural,Female,35-44,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-HUI Huila,Rural,Male,16-24,English,Single,Lower,Working class,1
2018,Colombia,CO-HUI Huila,Rural,Male,16-24,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-HUI Huila,Rural,Male,16-24,Spanish; Castilian,Single,Lower,Upper middle class,1
2018,Colombia,CO-HUI Huila,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,2
2018,Colombia,CO-HUI Huila,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-HUI Huila,Rural,Male,45-54,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-HUI Huila,Rural,Male,55-64,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-HUI Huila,Urban,Female,16-24,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-HUI Huila,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-HUI Huila,Urban,Female,25-34,Spanish; Castilian,Separated,Middle,Working class,1
2018,Colombia,CO-HUI Huila,Urban,Female,25-34,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-HUI Huila,Urban,Female,35-44,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-HUI Huila,Urban,Female,35-44,Spanish; Castilian,Married,Middle,Lower middle class,1
2018,Colombia,CO-HUI Huila,Urban,Female,35-44,Spanish; Castilian,Married,Middle,Working class,1
2018,Colombia,CO-HUI Huila,Urban,Female,55-64,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-HUI Huila,Urban,Male,16-24,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-HUI Huila,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-HUI Huila,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-HUI Huila,Urban,Male,25-34,Spanish; Castilian,Living together as married,Lower,Working class,2
2018,Colombia,CO-HUI Huila,Urban,Male,25-34,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-HUI Huila,Urban,Male,55-64,Spanish; Castilian,Married,Middle,Lower class,1
2018,Colombia,CO-HUI Huila,Urban,Male,55-64,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-LAG La Guajira,Rural,Female,16-24,"Other local; aboriginal; tribal, community",Single,Lower,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Rural,Female,16-24,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Rural,Female,16-24,Spanish; Castilian,Married,Middle,Upper class,1
2018,Colombia,CO-LAG La Guajira,Rural,Female,25-34,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-LAG La Guajira,Rural,Female,35-44,Spanish; Castilian,Divorced,Lower,Lower class,1
2018,Colombia,CO-LAG La Guajira,Rural,Female,45-54,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-LAG La Guajira,Rural,Female,45-54,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-LAG La Guajira,Rural,Female,65 and more years,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-LAG La Guajira,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-LAG La Guajira,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Rural,Male,25-34,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-LAG La Guajira,Rural,Male,25-34,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Rural,Male,35-44,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Rural,Male,45-54,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-LAG La Guajira,Rural,Male,45-54,Spanish; Castilian,Separated,Lower,Lower class,2
2018,Colombia,CO-LAG La Guajira,Urban,Female,16-24,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Urban,Female,25-34,Spanish; Castilian,Single,Higher,Lower middle class,2
2018,Colombia,CO-LAG La Guajira,Urban,Female,35-44,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-LAG La Guajira,Urban,Female,35-44,Spanish; Castilian,Married,Higher,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Urban,Female,45-54,Spanish; Castilian,Separated,Lower,Lower class,1
2018,Colombia,CO-LAG La Guajira,Urban,Female,45-54,Spanish; Castilian,Widowed,Lower,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Urban,Female,65 and more years,Spanish; Castilian,Widowed,Lower,Working class,1
2018,Colombia,CO-LAG La Guajira,Urban,Male,16-24,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Urban,Male,16-24,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-LAG La Guajira,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-LAG La Guajira,Urban,Male,25-34,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-LAG La Guajira,Urban,Male,25-34,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-LAG La Guajira,Urban,Male,35-44,No answer,Single,Higher,Working class,1
2018,Colombia,CO-LAG La Guajira,Urban,Male,35-44,Spanish; Castilian,Married,Higher,Lower middle class,1
2018,Colombia,CO-LAG La Guajira,Urban,Male,45-54,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Rural,Female,16-24,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Rural,Female,16-24,Spanish; Castilian,Living together as married,Middle,Upper middle class,1
2018,Colombia,CO-MAG Magdalena,Rural,Female,16-24,Spanish; Castilian,Separated,Middle,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Rural,Female,16-24,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Rural,Female,16-24,Spanish; Castilian,Single,Lower,Working class,1
2018,Colombia,CO-MAG Magdalena,Rural,Female,25-34,Spanish; Castilian,Married,Higher,Lower class,1
2018,Colombia,CO-MAG Magdalena,Rural,Female,25-34,Spanish; Castilian,Separated,Lower,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Rural,Female,35-44,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-MAG Magdalena,Rural,Male,16-24,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Rural,Male,16-24,Spanish; Castilian,Married,Middle,Working class,1
2018,Colombia,CO-MAG Magdalena,Rural,Male,25-34,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-MAG Magdalena,Rural,Male,25-34,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-MAG Magdalena,Rural,Male,45-54,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Rural,Male,45-54,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-MAG Magdalena,Rural,Male,55-64,Spanish; Castilian,Married,Middle,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Rural,Male,65 and more years,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,16-24,Spanish; Castilian,Married,Higher,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,25-34,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,25-34,Spanish; Castilian,Separated,Lower,Working class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,25-34,Spanish; Castilian,Separated,Middle,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,35-44,Spanish; Castilian,Living together as married,Lower,Working class,2
2018,Colombia,CO-MAG Magdalena,Urban,Female,35-44,Spanish; Castilian,Married,Higher,Lower class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,35-44,Spanish; Castilian,Separated,Higher,Lower class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,35-44,Spanish; Castilian,Separated,Higher,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,35-44,Spanish; Castilian,Single,Higher,Working class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,35-44,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-MAG Magdalena,Urban,Female,45-54,Spanish; Castilian,Married,Middle,Lower class,2
2018,Colombia,CO-MAG Magdalena,Urban,Female,55-64,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,25-34,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,25-34,Spanish; Castilian,Married,Middle,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,35-44,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,35-44,Spanish; Castilian,Married,Higher,Working class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,45-54,Spanish; Castilian,Living together as married,Higher,Lower class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,45-54,Spanish; Castilian,Living together as married,Higher,Upper class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,45-54,Spanish; Castilian,Married,Higher,Working class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,45-54,Spanish; Castilian,Single,Middle,Lower middle class,2
2018,Colombia,CO-MAG Magdalena,Urban,Male,55-64,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,55-64,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,55-64,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,65 and more years,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-MAG Magdalena,Urban,Male,65 and more years,Spanish; Castilian,Married,Middle,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,16-24,Spanish; Castilian,Living together as married,Lower,Upper middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,16-24,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Upper middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,25-34,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-MET Meta,Urban,Female,25-34,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,35-44,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,35-44,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-MET Meta,Urban,Female,35-44,Spanish; Castilian,Single,Lower,Working class,1
2018,Colombia,CO-MET Meta,Urban,Female,35-44,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,35-44,Spanish; Castilian,Single,Middle,Upper middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,45-54,Spanish; Castilian,Widowed,Middle,Working class,1
2018,Colombia,CO-MET Meta,Urban,Female,55-64,Spanish; Castilian,Separated,Lower,Lower class,1
2018,Colombia,CO-MET Meta,Urban,Female,55-64,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,65 and more years,Spanish; Castilian,Separated,Lower,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Female,65 and more years,Spanish; Castilian,Widowed,Middle,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Male,16-24,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Male,16-24,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-MET Meta,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Upper middle class,1
2018,Colombia,CO-MET Meta,Urban,Male,25-34,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-MET Meta,Urban,Male,25-34,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-MET Meta,Urban,Male,25-34,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-MET Meta,Urban,Male,35-44,No answer,Married,Middle,Working class,1
2018,Colombia,CO-MET Meta,Urban,Male,35-44,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-MET Meta,Urban,Male,35-44,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-MET Meta,Urban,Male,45-54,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-MET Meta,Urban,Male,55-64,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-MET Meta,Urban,Male,55-64,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-MET Meta,Urban,Male,55-64,Spanish; Castilian,Separated,Lower,Lower class,1
2018,Colombia,CO-MET Meta,Urban,Male,65 and more years,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-MET Meta,Urban,Male,65 and more years,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,16-24,Spanish; Castilian,Single,Higher,Working class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Working class,2
2018,Colombia,CO-NAR Nariño,Rural,Female,25-34,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,25-34,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,25-34,Spanish; Castilian,Single,Higher,Working class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,25-34,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,25-34,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,35-44,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,35-44,Spanish; Castilian,Married,Middle,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,45-54,Spanish; Castilian,Married,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,45-54,Spanish; Castilian,Married,Middle,Working class,1
2018,Colombia,CO-NAR Nariño,Rural,Female,55-64,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,16-24,Spanish; Castilian,Married,Lower,Upper middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,16-24,Spanish; Castilian,Single,Lower,Upper middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,2
2018,Colombia,CO-NAR Nariño,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,25-34,Spanish; Castilian,Divorced,Lower,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,25-34,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,25-34,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,25-34,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,25-34,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,35-44,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,35-44,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,35-44,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,35-44,Spanish; Castilian,Married,Middle,Working class,1
2018,Colombia,CO-NAR Nariño,Rural,Male,35-44,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Urban,Female,16-24,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Urban,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Urban,Female,35-44,Spanish; Castilian,Married,Higher,Working class,1
2018,Colombia,CO-NAR Nariño,Urban,Female,45-54,Spanish; Castilian,Separated,Middle,Lower class,1
2018,Colombia,CO-NAR Nariño,Urban,Female,55-64,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Urban,Female,65 and more years,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Urban,Female,65 and more years,Spanish; Castilian,Single,Lower,Working class,1
2018,Colombia,CO-NAR Nariño,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-NAR Nariño,Urban,Male,25-34,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Urban,Male,35-44,Spanish; Castilian,Living together as married,Higher,Working class,2
2018,Colombia,CO-NAR Nariño,Urban,Male,35-44,Spanish; Castilian,Married,Middle,Working class,1
2018,Colombia,CO-NAR Nariño,Urban,Male,55-64,Spanish; Castilian,Married,Higher,Lower class,1
2018,Colombia,CO-NAR Nariño,Urban,Male,65 and more years,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2018,Colombia,CO-NAR Nariño,Urban,Male,65 and more years,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,16-24,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,25-34,Spanish; Castilian,Separated,Middle,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,25-34,Spanish; Castilian,Single,Higher,Lower middle class,2
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,25-34,Spanish; Castilian,Single,Middle,Lower middle class,2
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,25-34,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,35-44,Spanish; Castilian,Married,Higher,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,35-44,Spanish; Castilian,Married,Middle,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,35-44,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,45-54,Spanish; Castilian,Married,Higher,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,45-54,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,45-54,Spanish; Castilian,Married,Middle,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,45-54,Spanish; Castilian,Separated,Lower,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,55-64,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,55-64,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,55-64,Spanish; Castilian,Separated,Lower,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,55-64,Spanish; Castilian,Separated,Lower,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,55-64,Spanish; Castilian,Single,Lower,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,55-64,Spanish; Castilian,Widowed,Lower,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,55-64,Spanish; Castilian,Widowed,Lower,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Female,65 and more years,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,16-24,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,16-24,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,25-34,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,25-34,Spanish; Castilian,Married,Higher,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,25-34,Spanish; Castilian,Separated,No answer,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,25-34,Spanish; Castilian,Single,Higher,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,25-34,Spanish; Castilian,Single,Lower,Upper middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,25-34,Spanish; Castilian,Single,Lower,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,35-44,English,Living together as married,Middle,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,35-44,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,35-44,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,35-44,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,45-54,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,45-54,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,45-54,Spanish; Castilian,Married,Higher,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,45-54,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,55-64,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,55-64,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,55-64,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,55-64,Spanish; Castilian,Married,Middle,Lower class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,55-64,Spanish; Castilian,Single,Higher,Upper middle class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,65 and more years,Spanish; Castilian,Married,Higher,Working class,1
2018,Colombia,CO-NSA Norte de Santander,Urban,Male,65 and more years,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-PUT Putumayo,Rural,Female,16-24,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-PUT Putumayo,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Lower class,2
2018,Colombia,CO-PUT Putumayo,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower middle class,3
2018,Colombia,CO-PUT Putumayo,Rural,Female,25-34,Spanish; Castilian,Separated,Higher,Lower class,1
2018,Colombia,CO-PUT Putumayo,Rural,Female,25-34,Spanish; Castilian,Single,Higher,Working class,1
2018,Colombia,CO-PUT Putumayo,Rural,Male,16-24,Spanish; Castilian,Single,Higher,Working class,1
2018,Colombia,CO-PUT Putumayo,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower class,2
2018,Colombia,CO-PUT Putumayo,Rural,Male,25-34,Spanish; Castilian,Living together as married,Higher,Lower middle class,2
2018,Colombia,CO-PUT Putumayo,Rural,Male,25-34,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-PUT Putumayo,Rural,Male,35-44,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-PUT Putumayo,Rural,Male,45-54,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-QUI Quindío,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-QUI Quindío,Rural,Female,25-34,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-QUI Quindío,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-QUI Quindío,Rural,Female,25-34,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-QUI Quindío,Rural,Female,45-54,Spanish; Castilian,Separated,Lower,Lower middle class,1
