A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Q2: Important in life: Friends,Q3: Important in life: Leisure time,Q4: Important in life: Politics,Q5: Important in life: Work,Q6: Important in life: Religion,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q20: Neighbors: People who have AIDS,Q21: Neighbors: Immigrants/foreign workers,Q22: Neighbors: Homosexuals,Q23: Neighbors: People of a different religion,Q24: Neighbors: Heavy drinkers,Q25: Neighbors: Unmarried couples living together,Q26: Neighbors: People who speak a different language,Q27: One of main goals in life has been to make my parents proud,Q29: Men make better political leaders than women do,Q30: University is more important for a boy than for a girl,Q31: Men make better business executives than women do,Q32: Being a housewife just as fulfilling,Q33: Jobs scarce: Men should have more right to a job than women,Q34: Jobs scarce: Employers should give priority to (nation) people than immigrants,Q43: Future changes: Less importance placed on work,Q44: Future changes: More emphasis on technology,Q45: Future changes: Greater respect for authority,Q58: Trust: Your family,Q59: Trust: Your neighborhood,Q60: Trust: People you know personally,Q61: Trust: People you meet for the first time,Q62: Trust: People of another religion,Q63: Trust: People of another nationality,Q64: Confidence: Churches,Q65: Confidence: Armed Forces,Q66: Confidence: The Press,Q67: Confidence: Television,Q68: Confidence: Labor Unions,Q69: Confidence: The Police,Q70: Confidence: Justice System/Courts,Q71: Confidence: The Government,Q72: Confidence: The Political Parties,Q73: Confidence: Parliament,Q74: Confidence: The Civil Services,Q77: Confidence: Major Companies,Q79: Confidence: The Environmental Protection Movement,Q80: Confidence: The Women's Movement,Q81: Confidence: Charitable or humanitarian organizations,Q83: Confidence: The United Nations (UN),Q106: Incomes should be made more equal vs There should be greater incentives for individual effort,Q107: Private vs state ownership of business,Q108: Government's vs individual's responsibility,Q109: Competition good or harmful,Q110: Success: hard work vs luck,Q111: Protecting environment vs. Economic growth,Q151: Willingness to fight for country,Q152: Aims of country: first choice,Q154: Aims of respondent: first choice,"Q158: Science and technology are making our lives healthier, easier, and more comfortable","Q159: Because of science and technology, there will be more opportunities for the next generation",Q160: We depend too much on science and not enough on faith,"Q163: The world is better off, or worse off, because of science and technology",Q164: Importance of God,Q177: Justifiable: Claiming government benefits to which you are not entitled,Q178: Justifiable: Avoiding a fare on public transport,Q180: Justifiable: Cheating on taxes,Q181: Justifiable: Someone accepting a bribe in the course of their duties,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q185: Justifiable: Divorce,Q187: Justifiable: Suicide,Q189: Justifiable: For a man to beat his wife,Q235: Political system: Having a strong leader who does not have to bother with parliament and elections,"Q236: Political system: Having experts, not government, make decisions according to what they think is best for the country",Q237: Political system: Having the army rule,Q238: Political system: Having a democratic political system,Q241: Democracy: Governments tax the rich and subsidize the poor,Q242: Democracy: Religious authorities interpret the laws,Q243: Democracy: People choose their leaders in free elections,Q244: Democracy: People receive state aid for unemployment,Q245: Democracy: The army takes over when government is incompetent,Q246: Democracy: Civil rights protect people’s liberty against oppression,Q249: Democracy: Women have the same rights as men,Q250: Importance of democracy,Q251: How democratically is this country being governed today,Q253: Respect for individual human rights nowadays,Q254: National pride
2018,Colombia,CO-ATL Atlántico,Urban,Female,35-44,Spanish; Castilian,Living together as married,Lower,Working class,Very important,Very important,Very important,Very important,Very important,Mentioned,Not mentioned,Mentioned,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree,Disagree,Agree strongly,Agree,Strongly disagree,Disagree,Disagree,Bad thing,Bad thing,Good thing,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,A great deal,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Incomes should be made more equal,8,3,5,Hard work doesn't generally bring success - it's more a matter of luck and connections{10},Protecting environment,No,A high level of economic growth{High level economic growth},Maintaining order in the nation,Completely disagree,Completely disagree,Completely disagree,2,Very important,Never justifiable,6,Never justifiable,Never justifiable,5,5,2,5,Never justifiable,Never justifiable,Very bad,Fairly bad,Very bad,Very good,Not an essential characteristic of democracy,Not an essential characteristic of democracy,6,Not an essential characteristic of democracy,Not an essential characteristic of democracy,Not an essential characteristic of democracy,6,Not at all important,6,Not much respect,Very proud
2018,Colombia,CO-SAN Santander,Urban,Female,45-54,Spanish; Castilian,Separated,Lower,Lower middle class,Rather important,Rather important,Not very important,Very important,Very important,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Agree strongly,Disagree,Disagree,Strongly disagree,Disagree strongly,Agree,Bad thing,Good thing,Good thing,Do not trust very much,Do not trust very much,Do not trust very much,Do not trust very much,Do not trust very much,Do not trust very much,Not very much,Not very much,Not very much,Not very much,Not very much,Quite a lot,Not very much,Not very much,Not very much,None at all,None at all,Not very much,Not very much,Quite a lot,Quite a lot,None at all,9,5,5,5,5,Economy growth and creating jobs,Yes,Making sure this country has strong defence forces{Strong defence forces},Fighting rising prices,2,9,5,7,Very important,5,5,3,3,3,3,3,3,2,Never justifiable,Very good,Very good,Fairly good,Very good,An essential characteristic of democracy,9,9,8,8,8,An essential characteristic of democracy,Absolutely important,8,Fairly much  respect,Very proud
2018,Colombia,CO-VAC Valle del Cauca,Urban,Female,65 and more years,Spanish; Castilian,Widowed,Higher,Lower middle class,Rather important,Rather important,Very important,Rather important,Not very important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Agree,Bad thing,Bad thing,Good thing,Trust completely,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,A great deal,Quite a lot,Quite a lot,Not very much,There should be greater incentives for individual effort,Government ownership of business should be increased{10},The government should take more responsibility to ensure that everyone is provided for{1},Competition is good{1},"In the long run, hard work usually brings a better life{1}",Protecting environment,Yes,A high level of economic growth{High level economic growth},Giving people more say in important government decisions,Completely disagree,Completely disagree,Completely disagree,8,7,Never justifiable,Never justifiable,Never justifiable,Never justifiable,8,Never justifiable,6,8,Never justifiable,Never justifiable,Very good,Very good,Fairly bad,Very good,Not an essential characteristic of democracy,Not an essential characteristic of democracy,8,Not an essential characteristic of democracy,Not an essential characteristic of democracy,7,Not an essential characteristic of democracy,Absolutely important,5,Not much respect,Very proud
2018,Colombia,CO-ATL Atlántico,Urban,Female,65 and more years,Spanish; Castilian,Married,Lower,Working class,Rather important,Very important,Not very important,Very important,Rather important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Bad thing,Good thing,Good thing,Trust completely,Trust somewhat,Trust somewhat,Do not trust very much,Do not trust very much,Do not trust very much,Quite a lot,Quite a lot,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Quite a lot,Not very much,Not very much,5,8,5,5,5,Economy growth and creating jobs,Yes,A high level of economic growth{High level economic growth},Fighting rising prices,2,3,2,5,Very important,Never justifiable,Never justifiable,Never justifiable,Never justifiable,6,3,2,8,Never justifiable,Never justifiable,Very good,Very good,Fairly bad,Very good,9,3,9,8,5,7,An essential characteristic of democracy,6,5,Not much respect,Very proud
2018,Colombia,CO-VAC Valle del Cauca,Urban,Male,55-64,Spanish; Castilian,Married,Lower,Lower class,Very important,Rather important,Not very important,Rather important,Rather important,Mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree,Agree,Agree strongly,Agree,Agree,Agree strongly,Agree,Good thing,Good thing,Good thing,Trust completely,Trust somewhat,Trust somewhat,Do not trust very much,Trust somewhat,Trust somewhat,A great deal,A great deal,Not very much,Not very much,None at all,A great deal,Not very much,Not very much,None at all,Not very much,Not very much,A great deal,A great deal,A great deal,A great deal,Not very much,There should be greater incentives for individual effort,Government ownership of business should be increased{10},9,Competition is good{1},"In the long run, hard work usually brings a better life{1}",Economy growth and creating jobs,Yes,Trying to make our cities and countryside more beautiful{Cities more beautiful},Maintaining order in the nation,Completely agree,Completely agree,Completely disagree,A lot better off,Very important,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Very good,Very good,Very good,Very good,An essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,Not an essential characteristic of democracy,An essential characteristic of democracy,Not an essential characteristic of democracy,An essential characteristic of democracy,Absolutely important,Completely democratic,A great deal of respect,Very proud
2018,Colombia,CO-ATL Atlántico,Urban,Female,25-34,Spanish; Castilian,Married,Middle,Working class,Very important,Very important,Rather important,Very important,Very important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Agree,Disagree,Disagree,Strongly disagree,Disagree,Disagree strongly,Agree,Bad thing,Good thing,Good thing,Trust completely,Trust somewhat,Trust somewhat,Do not trust very much,Trust somewhat,Trust somewhat,Quite a lot,Quite a lot,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Quite a lot,Quite a lot,Quite a lot,Quite a lot,Quite a lot,There should be greater incentives for individual effort,5,The government should take more responsibility to ensure that everyone is provided for{1},3,Hard work doesn't generally bring success - it's more a matter of luck and connections{10},Economy growth and creating jobs,Yes,A high level of economic growth{High level economic growth},Giving people more say in important government decisions,4,8,Completely agree,7,Very important,7,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Very good,Very good,Fairly good,Very good,8,7,9,5,6,8,4,Absolutely important,5,Fairly much  respect,Very proud
2018,Colombia,CO-ATL Atlántico,Urban,Male,55-64,Spanish; Castilian,Married,Middle,Lower middle class,Very important,Very important,Very important,Very important,Very important,Mentioned,Not mentioned,Mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Agree,Disagree,Disagree,Agree strongly,Disagree,Agree,Good thing,Good thing,Good thing,Trust completely,Trust completely,Trust completely,Do not trust very much,Do not trust very much,Do not trust at all,A great deal,A great deal,A great deal,A great deal,Not very much,A great deal,Not very much,Not very much,Not very much,Not very much,Not very much,A great deal,A great deal,A great deal,A great deal,Not very much,3,2,5,5,5,Economy growth and creating jobs,Yes,A high level of economic growth{High level economic growth},Maintaining order in the nation,Completely agree,Completely agree,Completely agree,A lot better off,Very important,5,4,5,5,5,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Very good,Very good,Fairly bad,Very bad,An essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,Not an essential characteristic of democracy,An essential characteristic of democracy,Absolutely important,Completely democratic,A great deal of respect,Very proud
2018,Colombia,CO-ATL Atlántico,Urban,Female,45-54,Spanish; Castilian,Living together as married,Middle,Lower class,Very important,Not very important,Not at all important,Very important,Rather important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Strongly disagree,Strongly disagree,Disagree,Agree strongly,Disagree strongly,Agree strongly,Good thing,Good thing,Good thing,Trust somewhat,Trust somewhat,Trust completely,Trust completely,Do not trust at all,Trust somewhat,A great deal,Not very much,None at all,Not very much,None at all,None at all,None at all,None at all,None at all,None at all,Not very much,Not very much,None at all,Quite a lot,A great deal,A great deal,9,Government ownership of business should be increased{10},5,5,7,Other answer,Yes,Seeing that people have more say about how  are done at their jobs and in their communities{People more say},Giving people more say in important government decisions,Completely disagree,2,Completely agree,A lot worse off,Very important,Never justifiable,Always justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Always justifiable,Never justifiable,Never justifiable,Very bad,Very bad,Very bad,Very good,6,5,An essential characteristic of democracy,Not an essential characteristic of democracy,Not an essential characteristic of democracy,9,Not an essential characteristic of democracy,7,Completely democratic,Not much respect,Quite proud
2018,Colombia,CO-ATL Atlántico,Urban,Male,35-44,Spanish; Castilian,Married,Middle,Lower middle class,Very important,Very important,Not very important,Very important,Very important,Mentioned,Not mentioned,Mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Disagree,Agree,Disagree,Agree,Agree,Agree,Bad thing,Good thing,Good thing,Trust completely,Do not trust very much,Trust somewhat,Do not trust very much,Do not trust very much,Do not trust very much,A great deal,Not very much,None at all,A great deal,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Quite a lot,Not very much,There should be greater incentives for individual effort,Government ownership of business should be increased{10},The government should take more responsibility to ensure that everyone is provided for{1},Competition is harmful{10},5,Economy growth and creating jobs,Yes,A high level of economic growth{High level economic growth},Maintaining order in the nation,5,Completely disagree,Completely disagree,A lot better off,Very important,Never justifiable,Always justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Very good,Very good,Fairly good,Very good,7,7,An essential characteristic of democracy,6,9,Not an essential characteristic of democracy,6,Absolutely important,Not at all democratic,Not much respect,Very proud
2018,Colombia,CO-VAC Valle del Cauca,Urban,Female,45-54,Spanish; Castilian,Single,Lower,Lower middle class,Very important,Very important,Not very important,Very important,Very important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Bad thing,Good thing,Good thing,Trust somewhat,Do not trust very much,Do not trust very much,Do not trust at all,Do not trust at all,Do not trust very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,A great deal,Not very much,Not very much,Not very much,Not very much,5,3,5,5,Hard work doesn't generally bring success - it's more a matter of luck and connections{10},Economy growth and creating jobs,Yes,A high level of economic growth{High level economic growth},Maintaining order in the nation,Completely agree,Completely agree,Completely agree,A lot worse off,Very important,Always justifiable,Always justifiable,Always justifiable,9,Never justifiable,Never justifiable,Never justifiable,7,Never justifiable,Never justifiable,Very good,Fairly good,Fairly bad,Fairly bad,6,6,6,6,6,6,An essential characteristic of democracy,6,8,Not much respect,Very proud
2018,Colombia,CO-ATL Atlántico,Urban,Female,55-64,Spanish; Castilian,Living together as married,Middle,Upper middle class,Rather important,Very important,Not very important,Very important,Very important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Agree strongly,Disagree,Agree,Disagree,Agree strongly,Agree,Agree strongly,Good thing,Good thing,Good thing,Trust completely,Trust completely,Trust completely,Trust somewhat,Trust somewhat,Do not trust at all,A great deal,Quite a lot,Not very much,A great deal,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,A great deal,Quite a lot,Quite a lot,Quite a lot,A great deal,There should be greater incentives for individual effort,Government ownership of business should be increased{10},9,2,2,Economy growth and creating jobs,Yes,A high level of economic growth{High level economic growth},Maintaining order in the nation,9,Completely agree,2,A lot better off,Very important,9,8,Never justifiable,3,4,5,2,9,2,3,Very good,Very good,Very bad,Very good,An essential characteristic of democracy,9,An essential characteristic of democracy,9,2,An essential characteristic of democracy,An essential characteristic of democracy,Absolutely important,Completely democratic,A great deal of respect,Very proud
2018,Colombia,CO-ATL Atlántico,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Upper middle class,Rather important,Very important,Rather important,Very important,Rather important,Mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Agree,Strongly disagree,Disagree,Disagree,Disagree,Agree,Bad thing,Bad thing,Good thing,Trust completely,Do not trust very much,Trust somewhat,Do not trust at all,Do not trust very much,Do not trust very much,Quite a lot,Quite a lot,Not very much,Not very much,Not very much,Quite a lot,A great deal,Not very much,Not very much,Not very much,Not very much,Quite a lot,Quite a lot,Quite a lot,Not very much,Not very much,There should be greater incentives for individual effort,7,7,5,5,Economy growth and creating jobs,Yes,A high level of economic growth{High level economic growth},Maintaining order in the nation,8,Completely agree,7,A lot better off,Very important,Never justifiable,Never justifiable,Never justifiable,Never justifiable,6,Never justifiable,Never justifiable,5,Never justifiable,Never justifiable,Very good,Fairly good,Fairly bad,Very good,3,4,An essential characteristic of democracy,4,3,5,An essential characteristic of democracy,Absolutely important,Not at all democratic,Not much respect,Very proud
2018,Colombia,CO-VAC Valle del Cauca,Urban,Male,45-54,Spanish; Castilian,Living together as married,Higher,Lower middle class,Rather important,Rather important,Not very important,Rather important,Not at all important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Disagree,Strongly disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Bad thing,Good thing,Good thing,Trust completely,Trust somewhat,Trust somewhat,Do not trust very much,Trust somewhat,Trust somewhat,None at all,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,None at all,Not very much,Not very much,Quite a lot,Quite a lot,Quite a lot,Not very much,Quite a lot,Incomes should be made more equal,5,4,3,2,Protecting environment,No,Seeing that people have more say about how  are done at their jobs and in their communities{People more say},Fighting rising prices,9,9,8,8,4,Never justifiable,Never justifiable,Never justifiable,Never justifiable,6,3,8,8,2,Never justifiable,Fairly good,Fairly good,Fairly bad,Very good,3,3,9,3,Not an essential characteristic of democracy,6,9,9,6,Not much respect,Very proud
2018,Colombia,CO-SAN Santander,Urban,Female,35-44,Spanish; Castilian,Single,Lower,Lower middle class,Not very important,Very important,Not at all important,Very important,Very important,Mentioned,Not mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Agree,Bad thing,Bad thing,Good thing,Do not trust very much,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Do not trust very much,A great deal,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,None at all,Not very much,Not very much,Not very much,Not very much,Quite a lot,Quite a lot,Not very much,Not very much,7,7,5,5,5,Protecting environment,Yes,A high level of economic growth{High level economic growth},Giving people more say in important government decisions,5,5,5,5,Very important,2,2,Never justifiable,Never justifiable,5,5,5,5,5,Never justifiable,Very good,Very good,Fairly bad,Fairly good,5,5,5,5,5,5,5,6,5,Fairly much  respect,Very proud
2018,Colombia,CO-SAN Santander,Urban,Male,16-24,Spanish; Castilian,Single,Higher,Working class,Rather important,Rather important,Very important,Very important,Very important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Mentioned,Not mentioned,Mentioned,Mentioned,Agree strongly,Agree,Disagree,Strongly disagree,Agree strongly,Disagree strongly,Agree,Good thing,Good thing,Good thing,Trust completely,Trust somewhat,Trust somewhat,Do not trust at all,Trust somewhat,Do not trust at all,Quite a lot,Not very much,None at all,None at all,Not very much,None at all,Not very much,None at all,None at all,None at all,Not very much,None at all,Quite a lot,Quite a lot,Not very much,Not very much,7,8,The government should take more responsibility to ensure that everyone is provided for{1},3,Hard work doesn't generally bring success - it's more a matter of luck and connections{10},Protecting environment,No,A high level of economic growth{High level economic growth},Giving people more say in important government decisions,8,Completely agree,6,5,Very important,Always justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Fairly good,Fairly good,Very bad,Very good,An essential characteristic of democracy,Not an essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,Not an essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,Absolutely important,Not at all democratic,Not much respect,Quite proud
2018,Colombia,CO-SAN Santander,Urban,Female,35-44,Spanish; Castilian,Living together as married,Lower,Lower class,Rather important,Rather important,Not very important,Very important,Not very important,Mentioned,Not mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Good thing,Don't mind,Don't mind,Trust completely,Do not trust very much,Trust somewhat,Do not trust very much,Trust somewhat,Do not trust at all,Not very much,Quite a lot,Not very much,Not very much,Not very much,None at all,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Quite a lot,Not very much,Not very much,Don't know,9,5,5,4,7,Protecting environment,No,A high level of economic growth{High level economic growth},Maintaining order in the nation,5,Completely agree,Completely agree,9,Very important,8,7,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Always justifiable,Never justifiable,Very good,Very good,Fairly good,Very good,5,5,An essential characteristic of democracy,Not an essential characteristic of democracy,8,5,An essential characteristic of democracy,Absolutely important,5,Not much respect,Very proud
2018,Colombia,CO-SAN Santander,Urban,Male,45-54,Spanish; Castilian,Married,Lower,Lower middle class,Not very important,Rather important,Not at all important,Rather important,Very important,Mentioned,Mentioned,Mentioned,Mentioned,Mentioned,Mentioned,Mentioned,Mentioned,Mentioned,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Bad thing,Bad thing,Good thing,Do not trust very much,Do not trust very much,Do not trust very much,Do not trust very much,Do not trust at all,Do not trust very much,Not very much,Not very much,None at all,Not very much,None at all,None at all,None at all,None at all,None at all,None at all,None at all,Quite a lot,Not very much,Not very much,Not very much,Not very much,9,9,People should take more responsibility to provide for themselves{10},Competition is good{1},Hard work doesn't generally bring success - it's more a matter of luck and connections{10},Protecting environment,Yes,A high level of economic growth{High level economic growth},Maintaining order in the nation,Completely disagree,Completely disagree,Completely disagree,A lot worse off,Very important,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,5,Never justifiable,Never justifiable,Very good,Very good,Fairly bad,Fairly good,Not an essential characteristic of democracy,Not an essential characteristic of democracy,Not an essential characteristic of democracy,Not an essential characteristic of democracy,Not an essential characteristic of democracy,Not an essential characteristic of democracy,An essential characteristic of democracy,Absolutely important,Not at all democratic,Not much respect,Not very proud
2018,Colombia,CO-ATL Atlántico,Urban,Male,45-54,Spanish; Castilian,Married,Lower,Lower middle class,Very important,Very important,Very important,Very important,Very important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Agree,Disagree,Agree,Agree,Agree,Agree,Bad thing,Good thing,Good thing,Trust completely,Trust completely,Trust completely,Trust completely,Do not trust very much,Do not trust very much,Quite a lot,Quite a lot,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,5,5,5,5,5,Protecting environment,Yes,Trying to make our cities and countryside more beautiful{Cities more beautiful},Protecting freedom of speech,2,5,5,A lot better off,Very important,5,Always justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Never justifiable,Very good,Fairly good,Very good,Very good,An essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,An essential characteristic of democracy,5,5,Not much respect,Very proud
2018,Colombia,CO-ATL Atlántico,Urban,Female,16-24,Spanish; Castilian,Living together as married,Lower,Lower middle class,Not very important,Very important,Not very important,Very important,Not very important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Bad thing,Good thing,Good thing,Trust completely,Do not trust very much,Trust somewhat,Do not trust very much,Trust somewhat,Trust somewhat,Not very much,A great deal,Not very much,Not very much,Not very much,A great deal,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,2,3,6,5,3,Protecting environment,Yes,A high level of economic growth{High level economic growth},Maintaining order in the nation,8,9,7,6,Very important,5,2,Never justifiable,Never justifiable,2,Never justifiable,3,2,Never justifiable,Never justifiable,Very good,Very good,Very good,Very good,2,2,6,7,2,2,An essential characteristic of democracy,Absolutely important,4,Not much respect,Very proud
2018,Colombia,CO-VAC Valle del Cauca,Urban,Male,25-34,Spanish; Castilian,Single,Middle,Upper middle class,Very important,Rather important,Not very important,Rather important,Not very important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Mentioned,Not mentioned,Not mentioned,Agree,Disagree,Disagree,Disagree,Agree,Disagree strongly,Neither agree nor disagree,Don't mind,Good thing,Good thing,Trust completely,Trust somewhat,Trust completely,Trust somewhat,Trust somewhat,Trust somewhat,None at all,None at all,Not very much,Not very much,Quite a lot,None at all,Not very much,Not very much,None at all,Not very much,Not very much,Not very much,Quite a lot,Not very much,Not very much,Quite a lot,8,6,5,5,2,Economy growth and creating jobs,No,A high level of economic growth{High level economic growth},Giving people more say in important government decisions,5,7,5,6,4,Never justifiable,5,Never justifiable,Never justifiable,7,4,Never justifiable,6,6,Never justifiable,Fairly Bad,Fairly good,Very bad,Fairly good,5,Not an essential characteristic of democracy,An essential characteristic of democracy,8,Not an essential characteristic of democracy,8,Not an essential characteristic of democracy,7,5,Fairly much  respect,Very proud
2018,Colombia,CO-VAC Valle del Cauca,Urban,Female,25-34,Spanish; Castilian,Single,Middle,Upper middle class,Not at all important,Very important,Not at all important,Very important,Not very important,Mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Agree strongly,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree strongly,Agree strongly,Bad thing,Bad thing,Good thing,Do not trust very much,Do not trust at all,Do not trust at all,Do not trust at all,Do not trust at all,Trust completely,Not very much,Not very much,Not very much,None at all,None at all,Not very much,Not very much,None at all,None at all,None at all,None at all,None at all,Not very much,None at all,None at all,None at all,Incomes should be made more equal,5,The government should take more responsibility to ensure that everyone is provided for{1},Competition is good{1},"In the long run, hard work usually brings a better life{1}",Protecting environment,No,A high level of economic growth{High level economic growth},Fighting rising prices,Completely agree,8,Completely agree,7,Very important,Never justifiable,Never justifiable,Never justifiable,Never justifiable,6,9,3,Always justifiable,7,Never justifiable,Fairly Bad,Very good,Very bad,Very good,Not an essential characteristic of democracy,4,Not an essential characteristic of democracy,Not an essential characteristic of democracy,5,Not an essential characteristic of democracy,An essential characteristic of democracy,Absolutely important,Not at all democratic,Not much respect,Not very proud
