V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,V256: Region where the interview was conducted,V253_CS: Size of town (country specific),V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,29,Japanese,Single,Higher,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,30,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,37,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,41,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,41,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,42,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,45,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,47,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,50,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,53,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,57,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,58,Japanese,Living together as married,Lower,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,59,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,59,Japanese,Widowed,Lower,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,61,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,61,Japanese,Widowed,Higher,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,62,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,70,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,75,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations less than 100,000",Male,76,Japanese,Living together as married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,19,Japanese,Single,Middle,Don´t know,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,25,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,28,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,29,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,33,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,33,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,35,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,36,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,37,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,38,Japanese,Single,Don´t know,Don´t know,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,41,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,42,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,43,Japanese,Living together as married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,47,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,49,Japanese,Divorced,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,55,Japanese,Married,Lower,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,56,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,59,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,60,Japanese,Divorced,Middle,Upper middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,60,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,61,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,62,Japanese,Married,Lower,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,63,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,64,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,64,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,68,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,69,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,70,Japanese,Married,Lower,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,71,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Female,75,Japanese,Married,Lower,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,18,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,18,Japanese,Single,Middle,Upper middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,22,Japanese,Single,Middle,Working class,2
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,34,Japanese,Divorced,Middle,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,34,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,34,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,36,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,38,Japanese,Divorced,Middle,Lower class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,40,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,44,Japanese,Single,Lower,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,47,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,52,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,52,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,53,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,56,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,57,Japanese,Single,Middle,Upper middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,61,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,62,Japanese,Widowed,Lower,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,67,Japanese,Divorced,Lower,Working class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,68,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,69,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,69,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,72,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,73,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,76,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tohoku region,"JP:Cities with populations of 200,000 or more",Male,77,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,26,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,29,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Tokai region,JP: Rural districts,Female,34,Japanese,Married,Middle,Working class,2
2010,-4,JP: Tokai region,JP: Rural districts,Female,36,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,38,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,40,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,43,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,46,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,52,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,58,Japanese,Widowed,Middle,Working class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,62,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,64,Japanese,Separated,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Female,66,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,20,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,23,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,31,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,32,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,33,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,36,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,38,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Tokai region,JP: Rural districts,Male,39,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,40,Japanese,Married,Lower,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,41,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,43,Japanese,Married,Higher,Upper class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,43,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,45,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,47,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,48,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,50,Japanese,Married,Higher,Working class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,50,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,53,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,54,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,55,Japanese,Divorced,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,60,Japanese,Married,Higher,Working class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,61,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,61,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,61,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,65,Japanese,Divorced,Lower,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,66,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,73,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP: Rural districts,Male,79,Japanese,Widowed,Lower,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,19,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,20,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,20,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,23,Japanese,Single,Higher,Lower middle class,2
2010,-4,JP: Tokai region,JP:18 major large cities,Female,23,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,25,Japanese,Single,Higher,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,35,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,36,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,37,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,37,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,37,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,37,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,38,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,39,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,40,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,42,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,43,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,45,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,45,Japanese,Married,Middle,Don´t know,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,46,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,46,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Tokai region,JP:18 major large cities,Female,50,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,50,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,55,Japanese,Divorced,Middle,Lower class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,55,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,55,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,56,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,57,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,65,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,66,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,66,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,67,Japanese,Divorced,Middle,Lower class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,68,Japanese,Widowed,Middle,Lower class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,69,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,75,Japanese,Single,Middle,Don´t know,1
2010,-4,JP: Tokai region,JP:18 major large cities,Female,77,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,18,Japanese,Single,Higher,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,22,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,26,Japanese,Single,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,29,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,31,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,33,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,34,Japanese,Married,Higher,Lower middle class,2
2010,-4,JP: Tokai region,JP:18 major large cities,Male,34,Japanese,Single,Higher,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,36,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,38,Japanese,Divorced,Middle,Lower class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,38,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,38,Japanese,Single,Higher,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,40,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,42,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,43,Japanese,Living together as married,Middle,Lower class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,43,Japanese,Married,Don´t know,Don´t know,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,43,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,47,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,49,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,51,Japanese,Married,Higher,Lower middle class,2
2010,-4,JP: Tokai region,JP:18 major large cities,Male,51,Japanese,Married,Higher,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,54,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,54,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,55,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,55,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,57,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,59,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,63,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,66,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,66,Japanese,Married,Lower,Working class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,69,Japanese,Married,Lower,Don´t know,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,71,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,72,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,73,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,JP:18 major large cities,Male,77,Japanese,Married,Lower,Don´t know,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,30,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,31,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,35,Japanese,Divorced,Middle,Don´t know,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,35,Japanese,Living together as married,Middle,Lower class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,38,Japanese,Divorced,Middle,Don´t know,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,40,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,40,Japanese,Single,Don´t know,Don´t know,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,42,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,42,Japanese,Single,Middle,Don´t know,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,45,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,46,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,46,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,49,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,51,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,54,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,55,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,56,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,58,Japanese,Widowed,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,63,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,64,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,69,Japanese,Divorced,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,69,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,73,Japanese,Married,Lower,Upper middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,75,Japanese,Widowed,Middle,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,76,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Female,77,Japanese,Separated,Lower,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,22,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,24,Japanese,Single,Higher,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,27,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,29,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,30,Japanese,Single,Higher,Lower class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,30,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,30,Japanese,Single,Middle,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,31,Japanese,Single,Higher,Don´t know,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,34,Japanese,Single,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,35,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,39,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,40,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,40,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,43,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,45,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,47,Japanese,Single,Middle,Lower class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,48,Japanese,Living together as married,Middle,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,49,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,53,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,54,Japanese,Married,Higher,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,54,Japanese,Married,Middle,Lower middle class,2
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,55,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,57,Japanese,Married,Higher,Upper middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,61,Japanese,Married,Middle,Upper middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,61,Japanese,Married,Middle,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,62,Japanese,Married,Lower,Lower class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,62,Japanese,Married,Middle,Lower class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,63,Japanese,Married,Higher,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,64,Japanese,Married,Lower,Working class,2
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,65,Japanese,Married,Middle,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,66,Japanese,Married,Lower,Lower middle class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,69,Japanese,Widowed,Lower,Working class,1
2010,-4,JP: Tokai region,"JP:Cities with populations from 100,000 to under 200,000",Male,71,Japanese,Married,Lower,Lower middle class,1
