A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2019,Japan,JP-29 Nara,Rural,Female,65 and more years,Japanese,Married,Higher,Working class,2
2019,Japan,JP-29 Nara,Rural,Male,35-44,Japanese,Married,Higher,Don't know,1
2019,Japan,JP-29 Nara,Rural,Male,35-44,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-29 Nara,Rural,Male,35-44,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-29 Nara,Rural,Male,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-29 Nara,Rural,Male,65 and more years,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-29 Nara,Urban,Female,25-34,Japanese,Married,Middle,Working class,1
2019,Japan,JP-29 Nara,Urban,Female,25-34,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-29 Nara,Urban,Female,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-29 Nara,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-29 Nara,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-29 Nara,Urban,Female,65 and more years,Japanese,Married,No answer,Lower middle class,1
2019,Japan,JP-29 Nara,Urban,Female,65 and more years,Japanese,Widowed,Middle,Upper class,1
2019,Japan,JP-29 Nara,Urban,Male,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-29 Nara,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-29 Nara,Urban,Male,55-64,Japanese,Divorced,Higher,Working class,1
2019,Japan,JP-29 Nara,Urban,Male,55-64,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-29 Nara,Urban,Male,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-29 Nara,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,1
2019,Japan,JP-29 Nara,Urban,Male,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-30 Wakayama,Rural,Female,25-34,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-30 Wakayama,Rural,Female,55-64,Japanese,Single,Higher,Working class,1
2019,Japan,JP-30 Wakayama,Urban,Female,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-30 Wakayama,Urban,Female,25-34,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-30 Wakayama,Urban,Female,35-44,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-30 Wakayama,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-30 Wakayama,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-30 Wakayama,Urban,Female,65 and more years,Japanese,Widowed,Middle,Lower middle class,1
2019,Japan,JP-30 Wakayama,Urban,Male,25-34,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-30 Wakayama,Urban,Male,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-32 Shimane,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-32 Shimane,Urban,Female,55-64,Japanese,Divorced,Higher,Upper middle class,1
2019,Japan,JP-32 Shimane,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-32 Shimane,Urban,Male,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-33 Okayama,Rural,Female,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Rural,Female,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-33 Okayama,Rural,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-33 Okayama,Rural,Male,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Rural,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Rural,Male,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-33 Okayama,Rural,Male,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-33 Okayama,Rural,Male,65 and more years,Japanese,Widowed,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,16-24,Japanese,Single,Higher,Working class,1
2019,Japan,JP-33 Okayama,Urban,Female,16-24,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,25-34,Japanese,Married,Higher,Working class,1
2019,Japan,JP-33 Okayama,Urban,Female,25-34,Japanese,Single,Higher,Working class,1
2019,Japan,JP-33 Okayama,Urban,Female,35-44,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-33 Okayama,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,45-54,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-33 Okayama,Urban,Female,45-54,Japanese,Married,Higher,Don't know,1
2019,Japan,JP-33 Okayama,Urban,Female,45-54,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-33 Okayama,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,65 and more years,Japanese,Living together as married,Middle,Upper middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,65 and more years,Japanese,Widowed,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Female,65 and more years,Japanese,Widowed,Middle,Working class,1
2019,Japan,JP-33 Okayama,Urban,Male,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,25-34,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,25-34,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-33 Okayama,Urban,Male,35-44,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-33 Okayama,Urban,Male,35-44,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,35-44,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,35-44,Japanese,Widowed,Middle,Working class,1
2019,Japan,JP-33 Okayama,Urban,Male,45-54,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-33 Okayama,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,1
2019,Japan,JP-33 Okayama,Urban,Male,65 and more years,Japanese,Married,Lower,Lower class,1
2019,Japan,JP-33 Okayama,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-33 Okayama,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-33 Okayama,Urban,Male,65 and more years,No answer,No answer,No answer,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Rural,Female,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Rural,Female,65 and more years,No answer,No answer,No answer,Lower class,1
2019,Japan,JP-34 Hiroshima,Rural,Male,45-54,Japanese,Married,Middle,Working class,1
2019,Japan,JP-34 Hiroshima,Rural,Male,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,25-34,Japanese,Married,Higher,Working class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,25-34,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,25-34,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,35-44,Japanese,Divorced,Middle,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,35-44,Japanese,Married,Middle,Working class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,45-54,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,45-54,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,55-64,Japanese,Divorced,Higher,Lower class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,55-64,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,65 and more years,Japanese,Divorced,Higher,Upper middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,65 and more years,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-34 Hiroshima,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-34 Hiroshima,Urban,Female,65 and more years,Japanese,Widowed,Higher,Upper middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Male,16-24,Japanese,Single,Higher,Don't know,1
2019,Japan,JP-34 Hiroshima,Urban,Male,16-24,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Male,25-34,Japanese,Single,Higher,Don't know,1
2019,Japan,JP-34 Hiroshima,Urban,Male,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Male,55-64,Japanese,Married,Higher,Don't know,1
2019,Japan,JP-34 Hiroshima,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Male,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Male,65 and more years,Japanese,Married,Lower,Upper middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Male,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-34 Hiroshima,Urban,Male,65 and more years,Japanese,Single,Middle,Working class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,25-34,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,45-54,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,65 and more years,Japanese,Single,Middle,Working class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,65 and more years,Japanese,Widowed,Lower,Lower middle class,1
2019,Japan,JP-35 Yamaguchi,Urban,Female,65 and more years,Japanese,Widowed,Middle,Lower middle class,2
2019,Japan,JP-35 Yamaguchi,Urban,Male,55-64,Japanese,Divorced,Higher,Lower middle class,1
2019,Japan,JP-35 Yamaguchi,Urban,Male,65 and more years,Japanese,Married,Higher,No answer,1
2019,Japan,JP-35 Yamaguchi,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-35 Yamaguchi,Urban,Male,65 and more years,Japanese,Widowed,Middle,Lower class,1
2019,Japan,JP-36 Tokushima,Rural,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-36 Tokushima,Urban,Female,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-36 Tokushima,Urban,Female,25-34,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-36 Tokushima,Urban,Female,35-44,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-36 Tokushima,Urban,Female,65 and more years,Japanese,Divorced,Middle,Lower middle class,1
2019,Japan,JP-37 Kagawa,Urban,Female,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-37 Kagawa,Urban,Female,25-34,Japanese,Single,Middle,Don't know,1
2019,Japan,JP-37 Kagawa,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-37 Kagawa,Urban,Female,45-54,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-37 Kagawa,Urban,Female,45-54,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-37 Kagawa,Urban,Female,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-37 Kagawa,Urban,Female,65 and more years,Japanese,Widowed,Higher,Lower middle class,1
2019,Japan,JP-37 Kagawa,Urban,Female,65 and more years,Japanese,Widowed,Higher,Working class,1
2019,Japan,JP-37 Kagawa,Urban,Male,35-44,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-37 Kagawa,Urban,Male,55-64,Japanese,Married,Middle,Working class,1
2019,Japan,JP-37 Kagawa,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-37 Kagawa,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-38 Ehime,Urban,Female,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-38 Ehime,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-38 Ehime,Urban,Female,45-54,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-38 Ehime,Urban,Female,55-64,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-38 Ehime,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-38 Ehime,Urban,Female,65 and more years,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-38 Ehime,Urban,Female,65 and more years,Japanese,Widowed,Middle,Working class,1
2019,Japan,JP-38 Ehime,Urban,Male,16-24,Japanese,Single,Higher,Working class,1
2019,Japan,JP-39 Kochi,Rural,Female,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-39 Kochi,Rural,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-39 Kochi,Rural,Female,65 and more years,Japanese,Married,Lower,Lower class,1
2019,Japan,JP-39 Kochi,Rural,Female,65 and more years,Japanese,Widowed,Middle,Lower middle class,1
2019,Japan,JP-39 Kochi,Rural,Male,45-54,Japanese,Married,Higher,Working class,1
2019,Japan,JP-39 Kochi,Urban,Female,16-24,Japanese,Single,Middle,Lower class,1
2019,Japan,JP-39 Kochi,Urban,Female,45-54,Japanese,Divorced,Higher,Lower middle class,1
2019,Japan,JP-39 Kochi,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-39 Kochi,Urban,Male,35-44,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-39 Kochi,Urban,Male,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-39 Kochi,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Rural,Female,25-34,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Rural,Female,35-44,Japanese,Divorced,Middle,Working class,1
2019,Japan,JP-40 Fukuoka,Rural,Female,65 and more years,Japanese,Divorced,Higher,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Rural,Female,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-40 Fukuoka,Rural,Male,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,25-34,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,25-34,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-40 Fukuoka,Urban,Female,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,35-44,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,45-54,Japanese,Married,Higher,Working class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,45-54,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-40 Fukuoka,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,55-64,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,55-64,Japanese,Widowed,Middle,Upper middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,65 and more years,Japanese,Divorced,Higher,Upper middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,65 and more years,Japanese,Divorced,Middle,Working class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-40 Fukuoka,Urban,Female,65 and more years,Japanese,Separated,Middle,Working class,1
2019,Japan,JP-40 Fukuoka,Urban,Female,65 and more years,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,16-24,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,16-24,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,45-54,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,45-54,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-40 Fukuoka,Urban,Male,65 and more years,Japanese,Married,Higher,No answer,1
2019,Japan,JP-40 Fukuoka,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,2
2019,Japan,JP-40 Fukuoka,Urban,Male,65 and more years,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,2
2019,Japan,JP-40 Fukuoka,Urban,Male,65 and more years,Japanese,Single,Higher,Lower class,1
2019,Japan,JP-40 Fukuoka,Urban,Male,65 and more years,Japanese,Widowed,Higher,Working class,1
2019,Japan,JP-41 Saga,Urban,Female,25-34,Japanese,Single,Higher,Working class,1
2019,Japan,JP-41 Saga,Urban,Female,35-44,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-41 Saga,Urban,Female,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-41 Saga,Urban,Female,65 and more years,Japanese,Widowed,Middle,Working class,1
2019,Japan,JP-41 Saga,Urban,Male,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-41 Saga,Urban,Male,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-42 Nagasaki,Urban,Female,65 and more years,Japanese,Widowed,Lower,Working class,1
2019,Japan,JP-43 Kumamoto,Rural,Female,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-43 Kumamoto,Rural,Female,65 and more years,Japanese,Widowed,Higher,Working class,1
2019,Japan,JP-43 Kumamoto,Rural,Female,65 and more years,Japanese,Widowed,Lower,Lower middle class,1
2019,Japan,JP-43 Kumamoto,Rural,Female,65 and more years,Japanese,Widowed,Middle,Working class,1
2019,Japan,JP-43 Kumamoto,Rural,Male,45-54,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-43 Kumamoto,Rural,Male,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-43 Kumamoto,Urban,Female,16-24,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-43 Kumamoto,Urban,Female,35-44,Japanese,Single,Middle,Upper middle class,1
2019,Japan,JP-43 Kumamoto,Urban,Female,45-54,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-43 Kumamoto,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-43 Kumamoto,Urban,Female,65 and more years,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-43 Kumamoto,Urban,Female,65 and more years,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-43 Kumamoto,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-43 Kumamoto,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-43 Kumamoto,Urban,Female,65 and more years,Japanese,Widowed,Middle,Lower class,1
2019,Japan,JP-43 Kumamoto,Urban,Male,25-34,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-43 Kumamoto,Urban,Male,25-34,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-43 Kumamoto,Urban,Male,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-43 Kumamoto,Urban,Male,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-43 Kumamoto,Urban,Male,65 and more years,Japanese,Living together as married,Middle,Working class,1
2019,Japan,JP-43 Kumamoto,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-43 Kumamoto,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,1
2019,Japan,JP-43 Kumamoto,Urban,Male,65 and more years,Japanese,Married,Middle,No answer,1
2019,Japan,JP-44 Oita,Urban,Female,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-44 Oita,Urban,Female,25-34,Japanese,Married,Middle,Working class,1
2019,Japan,JP-44 Oita,Urban,Female,25-34,Japanese,Single,Higher,Upper class,1
2019,Japan,JP-44 Oita,Urban,Female,35-44,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-44 Oita,Urban,Female,55-64,Japanese,Divorced,Middle,Working class,1
2019,Japan,JP-44 Oita,Urban,Female,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-44 Oita,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-44 Oita,Urban,Female,55-64,Japanese,Single,Higher,Working class,1
2019,Japan,JP-44 Oita,Urban,Female,65 and more years,Japanese,Divorced,Middle,Lower middle class,1
2019,Japan,JP-44 Oita,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-44 Oita,Urban,Female,65 and more years,Japanese,Widowed,Higher,Lower middle class,1
2019,Japan,JP-44 Oita,Urban,Female,65 and more years,Japanese,Widowed,Lower,Working class,1
2019,Japan,JP-44 Oita,Urban,Female,65 and more years,Japanese,Widowed,Middle,Lower class,1
2019,Japan,JP-44 Oita,Urban,Male,45-54,Japanese,Married,Middle,Working class,1
2019,Japan,JP-44 Oita,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-44 Oita,Urban,Male,55-64,Japanese,Single,Middle,Lower class,1
2019,Japan,JP-44 Oita,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-44 Oita,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-46 Kagoshima,Rural,Female,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-46 Kagoshima,Urban,Female,25-34,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-46 Kagoshima,Urban,Female,25-34,Japanese,Married,No answer,No answer,1
2019,Japan,JP-46 Kagoshima,Urban,Female,25-34,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-46 Kagoshima,Urban,Female,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-46 Kagoshima,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-46 Kagoshima,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-46 Kagoshima,Urban,Male,16-24,Japanese,Single,Middle,Working class,1
2019,Japan,JP-46 Kagoshima,Urban,Male,65 and more years,Japanese,Married,Higher,No answer,1
2019,Japan,JP-46 Kagoshima,Urban,Male,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-46 Kagoshima,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,1
2019,Japan,JP-47 Okinawa,Rural,Female,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-47 Okinawa,Urban,Female,16-24,Japanese,Single,Higher,Upper class,1
2019,Japan,JP-47 Okinawa,Urban,Female,35-44,Japanese,Married,Middle,Lower middle class,1
