V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,V256: Region where the interview was conducted,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2013,-4,EG: Qalubia,Male,41,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Male,41,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Male,42,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Male,43,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Male,43,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Male,43,Arabic,Married,Middle,Working class,2
2013,-4,EG: Qalubia,Male,44,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Qalubia,Male,45,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Male,46,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Male,47,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Qalubia,Male,47,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Male,48,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Qalubia,Male,48,Arabic,Married,Lower,Working class,1
2013,-4,EG: Qalubia,Male,50,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Qalubia,Male,51,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Qalubia,Male,51,Arabic,Married,Lower,Working class,1
2013,-4,EG: Qalubia,Male,52,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Qalubia,Male,52,Arabic,Married,Lower,Working class,1
2013,-4,EG: Qalubia,Male,55,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Qalubia,Male,59,Arabic,Married,Middle,Working class,1
2013,-4,EG: Qalubia,Male,59,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Male,60,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Male,64,Arabic,Married,Higher,Lower class,1
2013,-4,EG: Qalubia,Male,65,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Qalubia,Male,65,Arabic,Married,Middle,Lower middle class,2
2013,-4,EG: Qalubia,Male,65,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Qalubia,Male,66,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Qalubia,Male,66,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Qalubia,Male,69,Arabic,Widowed,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,18,Arabic,Single,Lower,Working class,1
2013,-4,EG: Sharkia,Female,18,Arabic,Single,Middle,Lower middle class,3
2013,-4,EG: Sharkia,Female,21,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Sharkia,Female,21,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,22,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Sharkia,Female,22,Arabic,Single,Higher,Working class,1
2013,-4,EG: Sharkia,Female,23,Arabic,Married,Middle,Lower middle class,2
2013,-4,EG: Sharkia,Female,23,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Female,24,Arabic,Married,Higher,Working class,1
2013,-4,EG: Sharkia,Female,24,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Sharkia,Female,24,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,24,Arabic,Married,Middle,Working class,2
2013,-4,EG: Sharkia,Female,25,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sharkia,Female,25,Arabic,Married,Middle,Working class,4
2013,-4,EG: Sharkia,Female,27,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Sharkia,Female,28,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Sharkia,Female,28,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,28,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Female,29,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,30,Arabic,Married,Higher,Working class,2
2013,-4,EG: Sharkia,Female,30,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Sharkia,Female,30,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,30,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,30,Arabic,Married,Middle,Working class,6
2013,-4,EG: Sharkia,Female,30,Arabic,Single,Middle,Working class,1
2013,-4,EG: Sharkia,Female,31,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Sharkia,Female,31,Arabic,Married,Higher,Working class,1
2013,-4,EG: Sharkia,Female,31,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,33,Arabic,Married,Higher,Working class,1
2013,-4,EG: Sharkia,Female,33,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,33,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Female,35,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,35,Arabic,Widowed,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,36,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sharkia,Female,37,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,38,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Female,39,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Female,40,Arabic,Married,Higher,Lower class,1
2013,-4,EG: Sharkia,Female,40,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sharkia,Female,40,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,40,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Female,41,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sharkia,Female,42,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Sharkia,Female,42,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,43,Arabic,Married,Middle,Working class,2
2013,-4,EG: Sharkia,Female,45,Arabic,Married,Higher,Working class,1
2013,-4,EG: Sharkia,Female,45,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Sharkia,Female,45,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sharkia,Female,45,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,45,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Female,46,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Sharkia,Female,46,Arabic,Married,Middle,Working class,2
2013,-4,EG: Sharkia,Female,47,Arabic,Married,Higher,Lower class,1
2013,-4,EG: Sharkia,Female,47,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Female,50,Arabic,Married,Lower,Lower class,2
2013,-4,EG: Sharkia,Female,50,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,52,Arabic,Widowed,Lower,Lower class,1
2013,-4,EG: Sharkia,Female,53,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Sharkia,Female,54,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,55,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Sharkia,Female,55,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,57,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Female,60,Arabic,Widowed,Lower,Lower class,2
2013,-4,EG: Sharkia,Female,60,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Sharkia,Female,62,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,63,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Sharkia,Female,65,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Sharkia,Female,72,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Female,75,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Sharkia,Female,78,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Sharkia,Male,18,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Male,19,Arabic,Single,Higher,Working class,1
2013,-4,EG: Sharkia,Male,21,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Male,22,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Male,23,Arabic,Single,Lower,Working class,1
2013,-4,EG: Sharkia,Male,23,Arabic,Single,Middle,Working class,1
2013,-4,EG: Sharkia,Male,24,Arabic,Single,Middle,Working class,1
2013,-4,EG: Sharkia,Male,25,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sharkia,Male,25,Arabic,Single,Middle,Working class,1
2013,-4,EG: Sharkia,Male,26,Arabic,Single,Higher,Lower class,1
2013,-4,EG: Sharkia,Male,27,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Male,29,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Male,30,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Male,33,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Male,33,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Male,35,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Male,37,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Male,39,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Male,39,Arabic,Single,Lower,Working class,1
2013,-4,EG: Sharkia,Male,40,Arabic,Married,Lower,Working class,2
2013,-4,EG: Sharkia,Male,42,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Male,43,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Male,43,Arabic,Married,Middle,Working class,2
2013,-4,EG: Sharkia,Male,45,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Male,45,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Sharkia,Male,48,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Sharkia,Male,49,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Male,50,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Male,51,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Male,52,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Male,53,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sharkia,Male,53,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sharkia,Male,54,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Sharkia,Male,56,Arabic,Married,Higher,Working class,1
2013,-4,EG: Sharkia,Male,57,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Sharkia,Male,58,Arabic,Married,Higher,Working class,1
2013,-4,EG: Sharkia,Male,62,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Male,65,Arabic,Married,Lower,Working class,2
2013,-4,EG: Sharkia,Male,67,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sharkia,Male,70,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Sharkia,Male,72,Arabic,Married,Lower,Lower class,1
2013,-4,EG: Sharkia,Male,72,Arabic,Married,Middle,Lower class,1
2013,-4,EG: Sharkia,Male,76,Arabic,Married,Lower,Lower middle class,2
2013,-4,EG: Sohag,Female,18,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,18,Arabic,Single,Middle,Lower middle class,3
2013,-4,EG: Sohag,Female,18,Arabic,Single,Middle,Upper middle class,1
2013,-4,EG: Sohag,Female,19,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Sohag,Female,19,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,20,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,20,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Sohag,Female,20,Arabic,Single,Middle,Lower middle class,2
2013,-4,EG: Sohag,Female,21,Arabic,Married,Middle,Lower middle class,2
2013,-4,EG: Sohag,Female,21,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Sohag,Female,23,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,23,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,24,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,24,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,24,Arabic,Single,Higher,Upper middle class,1
2013,-4,EG: Sohag,Female,25,Arabic,Separated,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,25,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,26,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,26,Arabic,Married,Middle,Lower middle class,2
2013,-4,EG: Sohag,Female,26,Arabic,Single,Higher,Lower middle class,2
2013,-4,EG: Sohag,Female,27,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sohag,Female,27,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,27,Arabic,Married,Middle,Working class,1
2013,-4,EG: Sohag,Female,28,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,28,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,28,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Sohag,Female,29,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sohag,Female,29,Arabic,Married,Middle,Lower middle class,3
2013,-4,EG: Sohag,Female,30,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Sohag,Female,30,Arabic,Married,Lower,Lower middle class,2
2013,-4,EG: Sohag,Female,30,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sohag,Female,30,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,30,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,31,Arabic,Married,Lower,Lower middle class,3
2013,-4,EG: Sohag,Female,32,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,32,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,33,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,34,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,34,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,35,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,35,Arabic,Married,Lower,Upper middle class,1
2013,-4,EG: Sohag,Female,35,Arabic,Married,Middle,Lower middle class,3
2013,-4,EG: Sohag,Female,36,Arabic,Married,Lower,Lower middle class,2
2013,-4,EG: Sohag,Female,37,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,37,Arabic,Widowed,Higher,Upper middle class,1
2013,-4,EG: Sohag,Female,37,Arabic,Widowed,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,38,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sohag,Female,40,Arabic,Married,Lower,Lower middle class,6
2013,-4,EG: Sohag,Female,40,Arabic,Married,Lower,Working class,3
2013,-4,EG: Sohag,Female,40,Arabic,Married,Middle,Lower middle class,2
2013,-4,EG: Sohag,Female,40,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Sohag,Female,40,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,42,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,42,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,42,Arabic,Separated,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,42,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Sohag,Female,44,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,45,Arabic,Married,Lower,Lower middle class,3
2013,-4,EG: Sohag,Female,45,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Female,45,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,46,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Sohag,Female,47,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Sohag,Female,50,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Sohag,Female,50,Arabic,Married,Middle,Upper middle class,2
2013,-4,EG: Sohag,Female,52,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,53,Arabic,Widowed,Higher,Upper middle class,1
2013,-4,EG: Sohag,Female,54,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Sohag,Female,54,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,54,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Sohag,Female,55,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,55,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sohag,Female,55,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,58,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Sohag,Female,60,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,60,Arabic,Widowed,Middle,Upper middle class,1
2013,-4,EG: Sohag,Female,70,Arabic,Widowed,Lower,Lower middle class,1
2013,-4,EG: Sohag,Female,70,Arabic,Widowed,Lower,Working class,1
2013,-4,EG: Sohag,Male,18,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,18,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sohag,Male,19,Arabic,Single,Lower,Working class,1
2013,-4,EG: Sohag,Male,21,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Sohag,Male,22,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Sohag,Male,22,Arabic,Single,Higher,Upper middle class,1
2013,-4,EG: Sohag,Male,22,Arabic,Single,Middle,Upper middle class,1
2013,-4,EG: Sohag,Male,24,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,25,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Sohag,Male,25,Arabic,Single,Lower,Working class,1
2013,-4,EG: Sohag,Male,26,Arabic,Single,Higher,Upper middle class,1
2013,-4,EG: Sohag,Male,27,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,27,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Male,28,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Male,28,Arabic,Single,Higher,Upper middle class,1
2013,-4,EG: Sohag,Male,28,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sohag,Male,29,Arabic,Married,Lower,Lower middle class,2
2013,-4,EG: Sohag,Male,29,Arabic,Single,Higher,Lower middle class,1
2013,-4,EG: Sohag,Male,29,Arabic,Single,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,29,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sohag,Male,30,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,30,Arabic,Single,Higher,Upper middle class,1
2013,-4,EG: Sohag,Male,30,Arabic,Single,Middle,Lower middle class,1
2013,-4,EG: Sohag,Male,30,Arabic,Single,Middle,Working class,1
2013,-4,EG: Sohag,Male,32,Arabic,Single,Lower,Working class,1
2013,-4,EG: Sohag,Male,33,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,36,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Male,38,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Sohag,Male,38,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,39,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Sohag,Male,40,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,40,Arabic,Single,Middle,Upper middle class,1
2013,-4,EG: Sohag,Male,42,Arabic,Married,Lower,Lower middle class,2
2013,-4,EG: Sohag,Male,42,Arabic,Married,Middle,Lower middle class,1
2013,-4,EG: Sohag,Male,45,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Sohag,Male,45,Arabic,Married,Lower,Lower middle class,3
2013,-4,EG: Sohag,Male,47,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,48,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,50,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,52,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Sohag,Male,55,Arabic,Married,Lower,Lower middle class,1
2013,-4,EG: Sohag,Male,55,Arabic,Married,Lower,Working class,1
2013,-4,EG: Sohag,Male,56,Arabic,Married,Higher,Upper middle class,1
2013,-4,EG: Sohag,Male,66,Arabic,Widowed,Middle,Upper middle class,1
2013,-4,EG: Sohag,Male,70,Arabic,Married,Higher,Lower middle class,1
2013,-4,EG: Sohag,Male,72,Arabic,Married,Middle,Upper middle class,1
2013,-4,EG: Sohag,Male,74,Arabic,Married,Middle,Lower middle class,1
