V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,37,Awadhi,Separated,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,37,Bhojpuri,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,38,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,38,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,39,Bhojpuri,Married,Lower,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,39,Bhojpuri,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,39,Bhojpuri,Married,Middle,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,39,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,39,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,40,Awadhi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,40,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,40,Bhojpuri,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,40,Hindi,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,40,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,40,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,40,Hindi,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,41,Hindi,Married,Lower,Upper middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,42,Awadhi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,42,Awadhi,Married,Lower,Upper middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,42,Awadhi,Single,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,42,Bhojpuri,Married,Middle,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,42,Bhojpuri,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,43,Awadhi,Married,Middle,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,43,Hindi,Married,Higher,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,43,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,45,Awadhi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,45,Hindi,Married,Lower,Lower class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,45,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,45,Hindi,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,46,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,46,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,46,Bhojpuri,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,46,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,46,Bhojpuri,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,46,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,47,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,47,Hindi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,48,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,49,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,49,Bhojpuri,Married,Lower,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,50,Bhojpuri,Married,Lower,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,50,Bhojpuri,Married,Lower,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,50,Bhojpuri,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,50,Bhojpuri,Married,Middle,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,51,Awadhi,Married,Lower,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,51,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,51,Bhojpuri,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,52,Bhojpuri,Married,Lower,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,52,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,52,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,52,Hindi,Married,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,53,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,54,Awadhi,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,54,Bhojpuri,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,54,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,55,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,55,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,55,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,55,Hindi,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,55,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,56,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,57,Awadhi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,57,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,57,Bhojpuri,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,58,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,59,Awadhi,Living together as married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,59,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,60,Awadhi,Married,Lower,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,60,Awadhi,Separated,Lower,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,60,Bhojpuri,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,60,Bhojpuri,Widowed,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,60,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,60,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,60,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,63,Awadhi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,64,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,65,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,65,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,66,Bhojpuri,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,67,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,67,Bhojpuri,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,67,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,70,Hindi,Married,Lower,Lower class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,72,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,72,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,75,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,75,Hindi,Widowed,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,77,Hindi,Widowed,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,80,Hindi,Widowed,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,85,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Female,87,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,18,Bhojpuri,Single,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,19,Hindi,Single,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,19,Hindi,Single,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,19,Kullui; Kulvi,Single,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,20,Awadhi,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,20,Awadhi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,20,Awadhi,Single,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,20,Bhojpuri,Single,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,20,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,20,Hindi,Single,Higher,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,20,Hindi,Single,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,20,Hindi,Single,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,20,Hindi,Single,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,21,Awadhi,Married,Middle,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,21,Awadhi,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,21,Awadhi,Single,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,21,Awadhi,Single,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,21,Bhojpuri,Single,Higher,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,21,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Awadhi,Single,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Awadhi,Single,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Bhojpuri,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Hindi,Living together as married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Hindi,Married,Middle,Upper middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Hindi,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Hindi,Single,Higher,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Hindi,Single,Higher,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Hindi,Single,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,Hindi,Single,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,22,No answer,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,23,Awadhi,Married,Higher,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,23,Bhojpuri,Single,Higher,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,23,Hindi,Single,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,24,Awadhi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,24,Awadhi,Married,Middle,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,24,Bhojpuri,Married,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,24,Bhojpuri,Single,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,24,Hindi,Married,Middle,Upper middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,24,Hindi,Single,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,24,Hindi,Single,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,24,Hindi,Single,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,25,Awadhi,Married,Higher,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,25,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,25,Bhojpuri,Single,Higher,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,25,Bhojpuri,Single,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,25,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,25,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,26,Awadhi,Married,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,26,Awadhi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,26,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,26,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,26,Bhojpuri,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,26,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,26,Hindi,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,26,Hindi,Single,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,27,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,27,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,27,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,27,Hindi,Married,Middle,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,28,Awadhi,Married,Lower,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,28,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,28,Awadhi,Married,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,28,Awadhi,Single,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,28,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,28,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,28,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,28,Hindi,Married,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,28,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,29,Bhojpuri,Living together as married,Middle,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,29,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,29,Hindi,Married,Middle,Upper middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Awadhi,Married,Lower,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Awadhi,Married,Middle,Upper middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Bhojpuri,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Bhojpuri,Married,Middle,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Bhojpuri,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Bhojpuri,Single,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Hindi,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Hindi,Married,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Hindi,Married,Middle,Upper middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Hindi,Single,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Hindi,Single,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,30,Kannada,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,31,Bhojpuri,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,31,Bhojpuri,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,31,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,31,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,31,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,32,Awadhi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,32,Bhojpuri,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,32,Bhojpuri,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,32,Bhojpuri,Married,Middle,Upper middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,32,Bhojpuri,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,32,Hindi,Married,Middle,Upper middle class,7
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,32,Hindi,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,33,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,33,Bhojpuri,Married,Middle,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,33,Hindi,Married,Middle,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,33,Hindi,Single,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,34,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,34,Bhojpuri,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,34,Bhojpuri,Married,Middle,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,34,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,34,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,35,Awadhi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,35,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,35,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,35,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,35,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,35,Hindi,Married,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,35,Hindi,Married,Middle,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,35,Hindi,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,36,Awadhi,Married,Lower,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,36,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,36,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,36,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,37,Awadhi,Married,Lower,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,37,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,37,Bhojpuri,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,37,Bhojpuri,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,37,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,37,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,38,Awadhi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,38,Bhojpuri,Married,Lower,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,38,Bhojpuri,Married,Middle,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,38,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,38,Bhojpuri,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,38,Hindi,Married,Lower,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,39,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,39,Awadhi,Married,Middle,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,39,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,39,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Bhojpuri,Married,Higher,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Bhojpuri,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Bhojpuri,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Hindi,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Hindi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Hindi,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Hindi,Married,Middle,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Hindi,Married,Middle,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,40,Hindi,Single,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,41,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,41,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,41,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,42,Awadhi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,42,Awadhi,Married,Middle,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,42,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,42,Bhojpuri,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,42,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,42,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,42,Hindi,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,43,Hindi,Married,Lower,Upper class,1
