V260: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region ISO,G_TOWNSIZE2: Settlement size_5 groups,V235: Sex,V237R: Age recoded (6 intervals),V222: Language at home,V55: Marital status,V238R: Highest educational level: Respondent (recoded into 3 groups),V252: Social class (subjective),Counts
2008,-4,EG-LX Luxor,No answer; Missing,Female,25-34,Arabic,Married,Lower,Lower class,2
2008,-4,EG-LX Luxor,No answer; Missing,Female,25-34,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-LX Luxor,No answer; Missing,Female,25-34,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-LX Luxor,No answer; Missing,Female,35-44,Arabic,Married,Lower,Working class,1
2008,-4,EG-LX Luxor,No answer; Missing,Female,35-44,Arabic,Separated,Lower,Working class,1
2008,-4,EG-LX Luxor,No answer; Missing,Female,55-64,Arabic,Separated,Lower,Working class,1
2008,-4,EG-LX Luxor,No answer; Missing,Female,"65 and more years""",Arabic,Widowed,Lower,Lower middle class,1
2008,-4,EG-LX Luxor,No answer; Missing,Female,"65 and more years""",Arabic,Widowed,Lower,Working class,1
2008,-4,EG-LX Luxor,No answer; Missing,Male,15-24,Arabic,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-LX Luxor,No answer; Missing,Male,35-44,Arabic,Married,Lower,Upper class,1
2008,-4,EG-LX Luxor,No answer; Missing,Male,35-44,Arabic,Married,Middle,Lower class,1
2008,-4,EG-LX Luxor,No answer; Missing,Male,35-44,Arabic,Married,Middle,Working class,2
2008,-4,EG-LX Luxor,No answer; Missing,Male,55-64,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-LX Luxor,No answer; Missing,Male,55-64,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-LX Luxor,"Under 5,000",Female,15-24,Arabic,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-LX Luxor,"Under 5,000",Female,25-34,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-LX Luxor,"Under 5,000",Male,15-24,Arabic,Single/Never married,Middle,Lower class,1
2008,-4,EG-LX Luxor,"Under 5,000",Male,25-34,Arabic,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-LX Luxor,"Under 5,000",Male,45-54,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,20000-100000,Female,35-44,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,20000-100000,Female,45-54,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-MN Minya,20000-100000,Female,45-54,Arabic,Married,Middle,Working class,1
2008,-4,EG-MN Minya,20000-100000,Male,15-24,Arabic,Single/Never married,Higher,Upper middle class,1
2008,-4,EG-MN Minya,20000-100000,Male,25-34,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-MN Minya,20000-100000,Male,25-34,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,20000-100000,Male,25-34,Arabic,Single/Never married,Lower,Lower class,1
2008,-4,EG-MN Minya,20000-100000,Male,35-44,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,20000-100000,Male,55-64,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Female,15-24,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Female,15-24,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Female,15-24,Arabic,Married,Middle,Lower middle class,2
2008,-4,EG-MN Minya,5000-20000,Female,15-24,Arabic,Single/Never married,Higher,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Female,15-24,Arabic,Single/Never married,Middle,Lower middle class,2
2008,-4,EG-MN Minya,5000-20000,Female,25-34,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Female,25-34,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Female,25-34,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Female,25-34,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Female,25-34,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-MN Minya,5000-20000,Female,35-44,Arabic,Married,Lower,Lower class,2
2008,-4,EG-MN Minya,5000-20000,Female,35-44,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Female,35-44,Arabic,Married,Lower,Working class,2
2008,-4,EG-MN Minya,5000-20000,Female,35-44,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Female,45-54,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Female,45-54,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Female,45-54,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,5000-20000,Female,55-64,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Male,25-34,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Male,25-34,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Male,25-34,Arabic,Married,Lower,Upper middle class,1
2008,-4,EG-MN Minya,5000-20000,Male,25-34,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,5000-20000,Male,25-34,Arabic,Married,Middle,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Male,25-34,Arabic,Married,Middle,Lower middle class,2
2008,-4,EG-MN Minya,5000-20000,Male,25-34,Arabic,Married,Middle,Working class,1
2008,-4,EG-MN Minya,5000-20000,Male,25-34,Arabic,Widowed,Middle,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Male,35-44,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Male,35-44,Arabic,Married,Lower,Lower class,2
2008,-4,EG-MN Minya,5000-20000,Male,35-44,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Male,35-44,Arabic,Married,Middle,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Male,35-44,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Male,35-44,Arabic,Married,Middle,Working class,2
2008,-4,EG-MN Minya,5000-20000,Male,35-44,Arabic,Single/Never married,Lower,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Male,45-54,Arabic,Married,Higher,Working class,2
2008,-4,EG-MN Minya,5000-20000,Male,45-54,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Male,45-54,Arabic,Married,Lower,Lower middle class,3
2008,-4,EG-MN Minya,5000-20000,Male,45-54,Arabic,Married,Middle,Lower class,1
2008,-4,EG-MN Minya,5000-20000,Male,45-54,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Male,55-64,Arabic,Married,Lower,Lower class,2
2008,-4,EG-MN Minya,5000-20000,Male,55-64,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,5000-20000,Male,55-64,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,5000-20000,Male,"65 and more years""",Arabic,Married,Lower,Lower class,2
2008,-4,EG-MN Minya,5000-20000,Male,"65 and more years""",Arabic,Widowed,Lower,Working class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,15-24,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,15-24,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,15-24,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,15-24,Arabic,Single/Never married,Middle,Upper middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,25-34,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,25-34,Arabic,Married,Lower,Lower class,6
2008,-4,EG-MN Minya,No answer; Missing,Female,25-34,Arabic,Married,Lower,Lower middle class,5
2008,-4,EG-MN Minya,No answer; Missing,Female,25-34,Arabic,Married,Lower,Upper middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,25-34,Arabic,Married,Lower,Working class,2
2008,-4,EG-MN Minya,No answer; Missing,Female,25-34,Arabic,Married,Middle,Lower middle class,2
2008,-4,EG-MN Minya,No answer; Missing,Female,25-34,Arabic,Married,Middle,Upper middle class,2
2008,-4,EG-MN Minya,No answer; Missing,Female,25-34,Arabic,Married,Middle,Working class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,35-44,Arabic,Married,Lower,Lower class,4
2008,-4,EG-MN Minya,No answer; Missing,Female,35-44,Arabic,Married,Lower,Working class,3
2008,-4,EG-MN Minya,No answer; Missing,Female,35-44,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,35-44,Arabic,Widowed,Lower,Lower middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,45-54,Arabic,Married,Lower,Lower class,2
2008,-4,EG-MN Minya,No answer; Missing,Female,45-54,Arabic,Married,Lower,Lower middle class,2
2008,-4,EG-MN Minya,No answer; Missing,Female,45-54,Arabic,Married,Lower,Working class,3
2008,-4,EG-MN Minya,No answer; Missing,Female,45-54,Arabic,Widowed,Lower,Lower class,2
2008,-4,EG-MN Minya,No answer; Missing,Female,45-54,Arabic,Widowed,Lower,Lower middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,45-54,Arabic,Widowed,Lower,Working class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,55-64,Arabic,Widowed,Lower,Lower class,1
2008,-4,EG-MN Minya,No answer; Missing,Female,"65 and more years""",Arabic,Widowed,Lower,Lower class,2
2008,-4,EG-MN Minya,No answer; Missing,Female,"65 and more years""",Arabic,Widowed,Lower,Lower middle class,3
2008,-4,EG-MN Minya,No answer; Missing,Male,15-24,Arabic,Single/Never married,Middle,Working class,1
2008,-4,EG-MN Minya,No answer; Missing,Male,25-34,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,No answer; Missing,Male,25-34,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Male,25-34,Arabic,Single/Never married,Higher,Lower middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Male,35-44,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,No answer; Missing,Male,35-44,Arabic,Married,Lower,Lower middle class,2
2008,-4,EG-MN Minya,No answer; Missing,Male,35-44,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,No answer; Missing,Male,45-54,Arabic,Married,Lower,Lower class,2
2008,-4,EG-MN Minya,No answer; Missing,Male,45-54,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Male,55-64,Arabic,Married,Lower,Lower class,3
2008,-4,EG-MN Minya,No answer; Missing,Male,55-64,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,No answer; Missing,Male,"65 and more years""",Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,No answer; Missing,Male,"65 and more years""",Arabic,Widowed,Lower,Lower class,1
2008,-4,EG-MN Minya,"Under 5,000",Female,15-24,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,"Under 5,000",Female,15-24,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MN Minya,"Under 5,000",Female,25-34,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MN Minya,"Under 5,000",Female,25-34,Arabic,Married,Middle,Working class,1
2008,-4,EG-MN Minya,"Under 5,000",Female,35-44,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MN Minya,"Under 5,000",Female,35-44,Arabic,Married,Lower,Upper middle class,1
2008,-4,EG-MN Minya,"Under 5,000",Female,35-44,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,"Under 5,000",Female,45-54,Arabic,Widowed,Lower,Upper middle class,1
2008,-4,EG-MN Minya,"Under 5,000",Female,"65 and more years""",Arabic,Widowed,Lower,Lower class,1
2008,-4,EG-MN Minya,"Under 5,000",Male,25-34,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-MN Minya,"Under 5,000",Male,35-44,Arabic,Married,Lower,Upper middle class,2
2008,-4,EG-MN Minya,"Under 5,000",Male,45-54,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,"Under 5,000",Male,45-54,Arabic,Married,Lower,Working class,1
2008,-4,EG-MN Minya,"Under 5,000",Male,55-64,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MN Minya,"Under 5,000",Male,55-64,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-MN Minya,"Under 5,000",Male,"65 and more years""",Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-MN Minya,"Under 5,000",Male,"65 and more years""",Arabic,Married,Lower,Lower class,1
2008,-4,EG-MN Minya,"Under 5,000",Male,"65 and more years""",Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,100000-500000,Female,25-34,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-MNF Monufia,100000-500000,Female,25-34,Arabic,Married,Middle,Working class,1
2008,-4,EG-MNF Monufia,100000-500000,Male,45-54,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,15-24,Arabic,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,25-34,Arabic,Married,Higher,Lower middle class,2
2008,-4,EG-MNF Monufia,20000-100000,Female,25-34,Arabic,Married,Lower,Working class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,25-34,Arabic,Married,Middle,Lower middle class,3
2008,-4,EG-MNF Monufia,20000-100000,Female,25-34,Arabic,Married,Middle,Working class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,35-44,Arabic,Married,Higher,Lower class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,35-44,Arabic,Married,Higher,Working class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,35-44,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,35-44,Arabic,Married,Lower,Working class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,35-44,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,45-54,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,45-54,Arabic,Married,Lower,Working class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,55-64,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,"65 and more years""",Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,"65 and more years""",Arabic,Widowed,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Female,"65 and more years""",Arabic,Widowed,Lower,Working class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,25-34,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,25-34,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,35-44,Arabic,Married,Higher,Working class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,35-44,Arabic,Married,Middle,Lower class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,35-44,Arabic,Married,Middle,Working class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,35-44,Arabic,Single/Never married,Higher,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,45-54,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,45-54,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,45-54,Arabic,Married,Lower,Working class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,55-64,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-MNF Monufia,20000-100000,Male,55-64,Arabic,Married,Lower,Working class,2
2008,-4,EG-MNF Monufia,5000-20000,Female,45-54,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-MNF Monufia,5000-20000,Male,15-24,Arabic,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,5000-20000,Male,25-34,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-MNF Monufia,5000-20000,Male,25-34,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,5000-20000,Male,25-34,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-MNF Monufia,5000-20000,Male,35-44,Arabic,Married,Middle,Lower class,1
2008,-4,EG-MNF Monufia,5000-20000,Male,45-54,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,15-24,Arabic,Married,Lower,Lower class,3
2008,-4,EG-MNF Monufia,No answer; Missing,Female,15-24,Arabic,Married,Middle,Lower middle class,3
2008,-4,EG-MNF Monufia,No answer; Missing,Female,25-34,Arabic,Married,Lower,Lower middle class,5
2008,-4,EG-MNF Monufia,No answer; Missing,Female,25-34,Arabic,Married,Middle,Lower middle class,9
2008,-4,EG-MNF Monufia,No answer; Missing,Female,25-34,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,25-34,Arabic,Married,Middle,Working class,2
2008,-4,EG-MNF Monufia,No answer; Missing,Female,35-44,Arabic,Married,Higher,Lower middle class,2
2008,-4,EG-MNF Monufia,No answer; Missing,Female,35-44,Arabic,Married,Lower,Lower class,4
2008,-4,EG-MNF Monufia,No answer; Missing,Female,35-44,Arabic,Married,Lower,Lower middle class,5
2008,-4,EG-MNF Monufia,No answer; Missing,Female,35-44,Arabic,Married,Lower,Working class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,35-44,Arabic,Married,Middle,Lower middle class,5
2008,-4,EG-MNF Monufia,No answer; Missing,Female,35-44,Arabic,Widowed,Lower,Lower class,2
2008,-4,EG-MNF Monufia,No answer; Missing,Female,45-54,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,45-54,Arabic,Married,Lower,Lower middle class,3
2008,-4,EG-MNF Monufia,No answer; Missing,Female,45-54,Arabic,Widowed,Higher,Upper middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,45-54,Arabic,Widowed,Lower,Lower class,2
2008,-4,EG-MNF Monufia,No answer; Missing,Female,45-54,Arabic,Widowed,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,45-54,No answer,Married,Lower,Lower class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,55-64,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,55-64,Arabic,Married,Middle,Working class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,55-64,Arabic,Widowed,Lower,Lower class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,55-64,Arabic,Widowed,Lower,Lower middle class,4
2008,-4,EG-MNF Monufia,No answer; Missing,Female,55-64,Arabic,Widowed,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Female,"65 and more years""",Arabic,Widowed,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,15-24,Arabic,Single/Never married,Middle,Lower class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,25-34,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,25-34,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,25-34,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,25-34,Arabic,Married,Middle,Lower class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,25-34,Arabic,Single/Never married,Higher,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,35-44,Arabic,Married,Lower,Working class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,35-44,Arabic,Married,Middle,Lower middle class,2
2008,-4,EG-MNF Monufia,No answer; Missing,Male,45-54,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,45-54,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,55-64,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,55-64,Arabic,Married,Lower,Working class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,55-64,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,"65 and more years""",Arabic,Married,Lower,Lower class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,"65 and more years""",Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,No answer; Missing,Male,"65 and more years""",Arabic,Widowed,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,"Under 5,000",Female,25-34,Arabic,Married,Lower,Working class,1
2008,-4,EG-MNF Monufia,"Under 5,000",Female,45-54,Arabic,Married,Lower,Lower class,1
2008,-4,EG-MNF Monufia,"Under 5,000",Female,55-64,Arabic,Widowed,Lower,Working class,1
2008,-4,EG-MNF Monufia,"Under 5,000",Male,35-44,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-MNF Monufia,"Under 5,000",Male,45-54,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-MNF Monufia,"Under 5,000",Male,45-54,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-MNF Monufia,"Under 5,000",Male,"65 and more years""",Arabic,Widowed,Lower,Working class,1
2008,-4,EG-PTS Port Said,20000-100000,Female,55-64,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-PTS Port Said,20000-100000,Female,55-64,Arabic,Widowed,Lower,Lower middle class,1
2008,-4,EG-PTS Port Said,20000-100000,Female,"65 and more years""",Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-PTS Port Said,20000-100000,Male,25-34,Arabic,Married,Higher,Working class,1
2008,-4,EG-PTS Port Said,20000-100000,Male,45-54,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-PTS Port Said,20000-100000,Male,"65 and more years""",Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-PTS Port Said,5000-20000,Female,25-34,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-PTS Port Said,5000-20000,Female,25-34,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-PTS Port Said,5000-20000,Female,35-44,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-PTS Port Said,5000-20000,Female,45-54,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-PTS Port Said,5000-20000,Female,55-64,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-PTS Port Said,5000-20000,Male,35-44,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-PTS Port Said,5000-20000,Male,35-44,No answer,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-PTS Port Said,5000-20000,Male,"65 and more years""",Arabic,Widowed,Lower,Upper middle class,1
2008,-4,EG-PTS Port Said,No answer; Missing,Female,35-44,Arabic,Married,Higher,Lower middle class,2
2008,-4,EG-PTS Port Said,No answer; Missing,Female,35-44,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-PTS Port Said,No answer; Missing,Female,35-44,Arabic,Single/Never married,Higher,Lower middle class,1
2008,-4,EG-PTS Port Said,No answer; Missing,Male,25-34,Arabic,Married,Middle,Lower class,1
2008,-4,EG-PTS Port Said,No answer; Missing,Male,25-34,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-PTS Port Said,No answer; Missing,Male,55-64,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-PTS Port Said,No answer; Missing,Male,"65 and more years""",Arabic,Widowed,Lower,Upper middle class,1
2008,-4,EG-PTS Port Said,"Under 5,000",Female,35-44,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-PTS Port Said,"Under 5,000",Female,45-54,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-PTS Port Said,"Under 5,000",Male,15-24,Arabic,Single/Never married,Higher,Upper middle class,1
2008,-4,EG-SHG Sohag,100000-500000,Female,15-24,Arabic,Married,Middle,Upper middle class,1
2008,-4,EG-SHG Sohag,100000-500000,Female,25-34,Arabic,Married,Middle,Lower middle class,1
2008,-4,EG-SHG Sohag,100000-500000,Female,35-44,Arabic,Married,Lower,Lower class,1
2008,-4,EG-SHG Sohag,100000-500000,Male,15-24,Arabic,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,15-24,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,25-34,Arabic,Married,Middle,Lower middle class,2
2008,-4,EG-SHG Sohag,20000-100000,Female,25-34,Arabic,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,35-44,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,35-44,Arabic,Married,Higher,Upper middle class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,35-44,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,35-44,Arabic,Married,Lower,Working class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,35-44,Arabic,Married,Middle,Lower class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,35-44,Arabic,Widowed,Middle,Lower middle class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,45-54,Arabic,Married,Middle,Working class,1
2008,-4,EG-SHG Sohag,20000-100000,Female,55-64,Arabic,Widowed,Lower,Lower class,1
2008,-4,EG-SHG Sohag,20000-100000,Male,15-24,Arabic,Single/Never married,Middle,Lower class,1
2008,-4,EG-SHG Sohag,20000-100000,Male,15-24,Arabic,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-SHG Sohag,20000-100000,Male,25-34,Arabic,Married,Middle,Working class,1
2008,-4,EG-SHG Sohag,20000-100000,Male,35-44,Arabic,Married,Lower,Lower class,1
2008,-4,EG-SHG Sohag,20000-100000,Male,35-44,Arabic,Married,Middle,Lower class,1
2008,-4,EG-SHG Sohag,20000-100000,Male,45-54,Arabic,Married,Higher,Lower middle class,1
2008,-4,EG-SHG Sohag,20000-100000,Male,55-64,Arabic,Married,Higher,Working class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,15-24,Arabic,Married,Lower,Lower class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,15-24,Arabic,Married,Lower,Working class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,15-24,Arabic,Married,Middle,Lower middle class,3
2008,-4,EG-SHG Sohag,5000-20000,Female,15-24,Arabic,Married,Middle,Working class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,15-24,Arabic,Single/Never married,Middle,Lower middle class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,25-34,Arabic,Married,Lower,Lower class,2
2008,-4,EG-SHG Sohag,5000-20000,Female,25-34,Arabic,Married,Lower,Upper class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,25-34,Arabic,Married,Lower,Working class,2
2008,-4,EG-SHG Sohag,5000-20000,Female,25-34,Arabic,Married,Middle,Lower middle class,3
2008,-4,EG-SHG Sohag,5000-20000,Female,25-34,Arabic,Single/Never married,Higher,Working class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,25-34,Arabic,Widowed,Lower,Lower middle class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,35-44,Arabic,Married,Lower,Lower middle class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,35-44,Arabic,Married,Lower,Working class,1
2008,-4,EG-SHG Sohag,5000-20000,Female,45-54,Arabic,Married,Lower,Lower class,2
